rowid,order,family,genus,species,longitude,latitude,year,source
1,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.92796182,-25.08685287,2008,atlantic_bats
2,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-49.30105648,-20.7022129,2009,atlantic_bats
3,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-48.39966688,-22.80323607,NA,atlantic_bats
4,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.44151671,-22.05033143,2013,atlantic_bats
5,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.72969585,-21.55564617,2013,atlantic_bats
6,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.83276325,-21.52652292,2013,atlantic_bats
7,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.34048143,-21.27941729,2013,atlantic_bats
8,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.64741523,-22.14771356,2013,atlantic_bats
9,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.6138473,-21.64308912,2013,atlantic_bats
10,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.69120129,-22.24207107,2013,atlantic_bats
11,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-48.11417609,-22.30362961,2013,atlantic_bats
12,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.80057311,-21.60909899,2013,atlantic_bats
13,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.41418391,-21.84274815,2013,atlantic_bats
14,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-48.12505287,-22.26698888,2013,atlantic_bats
15,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-48.2127114,-22.25912489,2013,atlantic_bats
16,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-48.4,-24.27,NA,atlantic_bats
17,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-48.525735,-22.305571,2011,atlantic_bats
18,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-48.400019,-24.27,1997,atlantic_bats
19,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.616951,-21.717757,2015,atlantic_bats
20,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.591215,-21.729754,2016,atlantic_bats
21,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.595892,-21.720625,2016,atlantic_bats
22,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.521386,-22.406729,NA,atlantic_bats
23,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.846089,-21.963656,NA,atlantic_bats
24,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-48.416097,-24.272366,2005,atlantic_bats
25,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.71889,-22.43583,NA,atlantic_bats
26,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.505275,-22.569174,2013,atlantic_bats
27,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-47.544482,-22.396379,2013,atlantic_bats
28,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-46.620013,-23.420009,NA,atlantic_bats
29,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-48.08,-25.17,NA,atlantic_bats
30,Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,-46.8779322,-21.5684509,2015,atlantic_bats
31,Chiroptera,Phyllostomidae,Tonatia,Tonatia bidens,-47.92796182,-25.08685287,2008,atlantic_bats
32,Chiroptera,Phyllostomidae,Tonatia,Tonatia bidens,-47.929743,-25.095838,2008,atlantic_bats
33,Chiroptera,Phyllostomidae,Tonatia,Tonatia bidens,-48.08,-25.17,NA,atlantic_bats
34,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.92796182,-25.08685287,2008,atlantic_bats
35,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-49.30105648,-20.7022129,2009,atlantic_bats
36,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-48.39966688,-22.80323607,NA,atlantic_bats
37,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.51944025,-20.73535918,2013,atlantic_bats
38,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.64741523,-22.14771356,2013,atlantic_bats
39,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.80057311,-21.60909899,2013,atlantic_bats
40,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.873203,-21.95798247,2013,atlantic_bats
41,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-48.4,-24.27,NA,atlantic_bats
42,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-49.69083655,-22.41766687,2001,atlantic_bats
43,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.43055556,-21.85277778,2012,atlantic_bats
44,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-48.400019,-24.27,1997,atlantic_bats
45,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.591215,-21.729754,2016,atlantic_bats
46,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.595892,-21.720625,2016,atlantic_bats
47,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.584854,-21.726323,2016,atlantic_bats
48,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.846089,-21.963656,NA,atlantic_bats
49,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-48.416097,-24.272366,2005,atlantic_bats
50,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.71889,-22.43583,NA,atlantic_bats
51,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.417783,-22.820551,2013,atlantic_bats
52,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-47.544482,-22.396379,2013,atlantic_bats
53,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-46.620013,-23.420009,NA,atlantic_bats
54,Chiroptera,Phyllostomidae,Desmodus,Desmodus rotundus,-46.8779322,-21.5684509,2015,atlantic_bats
55,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.92796182,-25.08685287,2008,atlantic_bats
56,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-49.30105648,-20.7022129,2009,atlantic_bats
57,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.80057311,-21.60909899,2013,atlantic_bats
58,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.41418391,-21.84274815,2013,atlantic_bats
59,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-48.4,-24.27,NA,atlantic_bats
60,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-49.69083655,-22.41766687,2001,atlantic_bats
61,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.43055556,-21.85277778,2012,atlantic_bats
62,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-48.400019,-24.27,1997,atlantic_bats
63,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.879569,-21.984087,2011,atlantic_bats
64,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.867592,-21.971324,2012,atlantic_bats
65,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.595892,-21.720625,2016,atlantic_bats
66,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.584854,-21.726323,2016,atlantic_bats
67,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.521386,-22.406729,NA,atlantic_bats
68,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.846089,-21.963656,NA,atlantic_bats
69,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.929743,-25.095838,2008,atlantic_bats
70,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-48.416097,-24.272366,2005,atlantic_bats
71,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.417783,-22.820551,2013,atlantic_bats
72,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.505275,-22.569174,2013,atlantic_bats
73,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-47.544482,-22.396379,2013,atlantic_bats
74,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-46.620013,-23.420009,NA,atlantic_bats
75,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-48.08,-25.17,NA,atlantic_bats
76,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-48.13,-25.13,NA,atlantic_bats
77,Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,-46.8779322,-21.5684509,2015,atlantic_bats
78,Chiroptera,Vespertilionidae,Histiotus,Histiotus velatus,-48.400019,-24.27,1997,atlantic_bats
79,Chiroptera,Vespertilionidae,Histiotus,Histiotus velatus,-47.879569,-21.984087,2011,atlantic_bats
80,Chiroptera,Vespertilionidae,Histiotus,Histiotus velatus,-47.591215,-21.729754,2016,atlantic_bats
81,Chiroptera,Vespertilionidae,Histiotus,Histiotus velatus,-47.867543,-21.971895,2009,atlantic_bats
82,Chiroptera,Vespertilionidae,Histiotus,Histiotus velatus,-47.544482,-22.396379,2013,atlantic_bats
83,Chiroptera,Vespertilionidae,Histiotus,Histiotus velatus,-46.620013,-23.420009,NA,atlantic_bats
84,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris microtis,-47.44151671,-22.05033143,2013,atlantic_bats
85,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris microtis,-47.41418391,-21.84274815,2013,atlantic_bats
86,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris microtis,-48.4,-24.27,NA,atlantic_bats
87,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris microtis,-49.69083655,-22.41766687,2001,atlantic_bats
88,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris microtis,-47.43055556,-21.85277778,2012,atlantic_bats
89,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.92796182,-25.08685287,2008,atlantic_bats
90,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.72969585,-21.55564617,2013,atlantic_bats
91,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.86367361,-22.17089932,2013,atlantic_bats
92,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.83276325,-21.52652292,2013,atlantic_bats
93,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.34048143,-21.27941729,2013,atlantic_bats
94,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.64741523,-22.14771356,2013,atlantic_bats
95,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.6138473,-21.64308912,2013,atlantic_bats
96,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.69120129,-22.24207107,2013,atlantic_bats
97,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.80057311,-21.60909899,2013,atlantic_bats
98,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.41418391,-21.84274815,2013,atlantic_bats
99,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-48.12505287,-22.26698888,2013,atlantic_bats
100,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.873203,-21.95798247,2013,atlantic_bats
101,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-48.525735,-22.305571,2011,atlantic_bats
102,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.43055556,-21.85277778,2012,atlantic_bats
103,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.521386,-22.406729,NA,atlantic_bats
104,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.846089,-21.963656,NA,atlantic_bats
105,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.929743,-25.095838,2008,atlantic_bats
106,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-48.416097,-24.272366,2005,atlantic_bats
107,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-44.863633,-23.356475,NA,atlantic_bats
108,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.867543,-21.971895,2009,atlantic_bats
109,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.71889,-22.43583,NA,atlantic_bats
110,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.505275,-22.569174,2013,atlantic_bats
111,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.205003,-22.671121,2013,atlantic_bats
112,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-47.478085,-22.358928,2013,atlantic_bats
113,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-46.620013,-23.420009,NA,atlantic_bats
114,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-48.13,-25.13,NA,atlantic_bats
115,Chiroptera,Vespertilionidae,Myotis,Myotis nigricans,-46.8779322,-21.5684509,2015,atlantic_bats
116,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.92796182,-25.08685287,2008,atlantic_bats
117,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-49.30105648,-20.7022129,2009,atlantic_bats
118,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-48.39966688,-22.80323607,NA,atlantic_bats
119,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.51944025,-20.73535918,2013,atlantic_bats
120,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.72969585,-21.55564617,2013,atlantic_bats
121,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.34048143,-21.27941729,2013,atlantic_bats
122,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.6138473,-21.64308912,2013,atlantic_bats
123,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-48.11417609,-22.30362961,2013,atlantic_bats
124,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.80057311,-21.60909899,2013,atlantic_bats
125,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.41418391,-21.84274815,2013,atlantic_bats
126,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-48.2127114,-22.25912489,2013,atlantic_bats
127,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.873203,-21.95798247,2013,atlantic_bats
128,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-49.69083655,-22.41766687,2001,atlantic_bats
129,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-48.525735,-22.305571,2011,atlantic_bats
130,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-46.97967251,-22.36707326,2012,atlantic_bats
131,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.43055556,-21.85277778,2012,atlantic_bats
132,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-48.400019,-24.27,1997,atlantic_bats
133,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.879569,-21.984087,2011,atlantic_bats
134,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.867592,-21.971324,2012,atlantic_bats
135,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.603525,-21.739419,2016,atlantic_bats
136,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.616951,-21.717757,2015,atlantic_bats
137,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.591215,-21.729754,2016,atlantic_bats
138,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.595892,-21.720625,2016,atlantic_bats
139,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.584854,-21.726323,2016,atlantic_bats
140,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.521386,-22.406729,NA,atlantic_bats
141,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.846089,-21.963656,NA,atlantic_bats
142,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.929743,-25.095838,2008,atlantic_bats
143,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-44.863633,-23.356475,NA,atlantic_bats
144,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.867543,-21.971895,2009,atlantic_bats
145,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.71889,-22.43583,NA,atlantic_bats
146,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.884081,-21.97105,NA,atlantic_bats
147,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.505275,-22.569174,2013,atlantic_bats
148,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.205003,-22.671121,2013,atlantic_bats
149,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.478085,-22.358928,2013,atlantic_bats
150,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-47.544482,-22.396379,2013,atlantic_bats
151,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-46.620013,-23.420009,NA,atlantic_bats
152,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-48.08,-25.17,NA,atlantic_bats
153,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,-46.8779322,-21.5684509,2015,atlantic_bats
154,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-47.92796182,-25.08685287,2008,atlantic_bats
155,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-49.30105648,-20.7022129,2009,atlantic_bats
156,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-52.23934254,-22.57602378,NA,atlantic_bats
157,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-48.4,-24.27,NA,atlantic_bats
158,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-48.525735,-22.305571,2011,atlantic_bats
159,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-47.929743,-25.095838,2008,atlantic_bats
160,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-48.416097,-24.272366,2005,atlantic_bats
161,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-44.863633,-23.356475,NA,atlantic_bats
162,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-46.620013,-23.420009,NA,atlantic_bats
163,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-48.08,-25.17,NA,atlantic_bats
164,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-48.13,-25.13,NA,atlantic_bats
165,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-46.8779322,-21.5684509,2015,atlantic_bats
166,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-47.51944025,-20.73535918,2013,atlantic_bats
167,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-47.867592,-21.971324,2012,atlantic_bats
168,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-47.929743,-25.095838,2008,atlantic_bats
169,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-48.416097,-24.272366,2005,atlantic_bats
170,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-46.620013,-23.420009,NA,atlantic_bats
171,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.39966688,-22.80323607,NA,atlantic_bats
172,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-52.23934254,-22.57602378,NA,atlantic_bats
173,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.4,-24.27,NA,atlantic_bats
174,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-49.69083655,-22.41766687,2001,atlantic_bats
175,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.525735,-22.305571,2011,atlantic_bats
176,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-46.97967251,-22.36707326,2012,atlantic_bats
177,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.416097,-24.272366,2005,atlantic_bats
178,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-47.867543,-21.971895,2009,atlantic_bats
179,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-46.620013,-23.420009,NA,atlantic_bats
180,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.13,-25.13,NA,atlantic_bats
181,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.92796182,-25.08685287,2008,atlantic_bats
182,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-52.23934254,-22.57602378,NA,atlantic_bats
183,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.83276325,-21.52652292,2013,atlantic_bats
184,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.80057311,-21.60909899,2013,atlantic_bats
185,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.41418391,-21.84274815,2013,atlantic_bats
186,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-49.69083655,-22.41766687,2001,atlantic_bats
187,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-48.525735,-22.305571,2011,atlantic_bats
188,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-46.97967251,-22.36707326,2012,atlantic_bats
189,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.43055556,-21.85277778,2012,atlantic_bats
190,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.591215,-21.729754,2016,atlantic_bats
191,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.867543,-21.971895,2009,atlantic_bats
192,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-48.08,-25.17,NA,atlantic_bats
193,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-47.51944025,-20.73535918,2013,atlantic_bats
194,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-47.64741523,-22.14771356,2013,atlantic_bats
195,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-47.205003,-22.671121,2013,atlantic_bats
196,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-47.544482,-22.396379,2013,atlantic_bats
197,Chiroptera,Molossidae,Molossops,Molossops neglectus,-46.620013,-23.420009,NA,atlantic_bats
198,Chiroptera,Molossidae,Molossus,Molossus rufus,-44.863633,-23.356475,NA,atlantic_bats
199,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.92796182,-25.08685287,2008,atlantic_bats
200,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-49.30105648,-20.7022129,2009,atlantic_bats
201,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-48.39966688,-22.80323607,NA,atlantic_bats
202,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-52.23934254,-22.57602378,NA,atlantic_bats
203,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.44151671,-22.05033143,2013,atlantic_bats
204,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.51944025,-20.73535918,2013,atlantic_bats
205,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.72969585,-21.55564617,2013,atlantic_bats
206,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.83276325,-21.52652292,2013,atlantic_bats
207,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.34048143,-21.27941729,2013,atlantic_bats
208,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.64741523,-22.14771356,2013,atlantic_bats
209,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.6138473,-21.64308912,2013,atlantic_bats
210,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-48.11417609,-22.30362961,2013,atlantic_bats
211,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.80057311,-21.60909899,2013,atlantic_bats
212,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.41418391,-21.84274815,2013,atlantic_bats
213,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-48.12505287,-22.26698888,2013,atlantic_bats
214,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-48.2127114,-22.25912489,2013,atlantic_bats
215,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.873203,-21.95798247,2013,atlantic_bats
216,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-48.4,-24.27,NA,atlantic_bats
217,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-49.69083655,-22.41766687,2001,atlantic_bats
218,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-48.525735,-22.305571,2011,atlantic_bats
219,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-46.97967251,-22.36707326,2012,atlantic_bats
220,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.43055556,-21.85277778,2012,atlantic_bats
221,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-48.400019,-24.27,1997,atlantic_bats
222,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.879569,-21.984087,2011,atlantic_bats
223,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.867592,-21.971324,2012,atlantic_bats
224,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.603525,-21.739419,2016,atlantic_bats
225,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.616951,-21.717757,2015,atlantic_bats
226,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.591215,-21.729754,2016,atlantic_bats
227,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.595892,-21.720625,2016,atlantic_bats
228,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.584854,-21.726323,2016,atlantic_bats
229,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.597692,-21.720218,2015,atlantic_bats
230,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.521386,-22.406729,NA,atlantic_bats
231,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.846089,-21.963656,NA,atlantic_bats
232,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.929743,-25.095838,2008,atlantic_bats
233,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-48.416097,-24.272366,2005,atlantic_bats
234,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-44.863633,-23.356475,NA,atlantic_bats
235,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.867543,-21.971895,2009,atlantic_bats
236,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.884081,-21.97105,NA,atlantic_bats
237,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.417783,-22.820551,2013,atlantic_bats
238,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,-47.505275,-22.569174,2013,atlantic_bats
