rowid,order,family,genus,species,longitude,latitude,year,source
527,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-45.08,-23.32,2009,atlantic_camtrap
528,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-45.08,-23.32,2009,atlantic_camtrap
529,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-45.08,-23.32,2009,atlantic_camtrap
530,Cingulata,Dasypodidae,Dasypus,Dasypus sp.,-45.08,-23.32,2009,atlantic_camtrap
531,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta sp.,-45.08,-23.32,2009,atlantic_camtrap
532,Artiodactyla,Cervidae,Mazama,Mazama sp.,-39.75,-19.1,2006,atlantic_camtrap
533,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-39.75,-19.1,2006,atlantic_camtrap
534,Carnivora,Canidae,Canis,Canis familiaris,-39.75,-19.1,2006,atlantic_camtrap
535,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-39.75,-19.1,2006,atlantic_camtrap
536,Carnivora,Felidae,Leopardus,Leopardus pardalis,-39.75,-19.1,2006,atlantic_camtrap
537,Carnivora,Felidae,Panthera,Panthera onca,-39.75,-19.1,2006,atlantic_camtrap
538,Carnivora,Felidae,Puma,Puma yagouaroundi,-39.75,-19.1,2006,atlantic_camtrap
539,Carnivora,Procyonidae,Nasua,Nasua nasua,-39.75,-19.1,2006,atlantic_camtrap
540,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-39.75,-19.1,2006,atlantic_camtrap
541,Cingulata,Dasypodidae,Dasypus,Dasypus sp.,-39.75,-19.1,2006,atlantic_camtrap
542,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta sp.,-39.75,-19.1,2006,atlantic_camtrap
543,Cingulata,Dasypodidae,Euphractus,Euphractus sexcinctus,-39.75,-19.1,2006,atlantic_camtrap
544,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-39.75,-19.1,2006,atlantic_camtrap
545,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-39.75,-19.1,2006,atlantic_camtrap
546,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-39.75,-19.1,2006,atlantic_camtrap
547,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-39.75,-19.1,2006,atlantic_camtrap
548,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-39.75,-19.1,2006,atlantic_camtrap
549,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,-39.75,-19.1,2006,atlantic_camtrap
550,Artiodactyla,Cervidae,Mazama,Mazama sp.,-39.75,-19.1,2008,atlantic_camtrap
551,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-39.75,-19.1,2008,atlantic_camtrap
552,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-39.75,-19.1,2008,atlantic_camtrap
553,Carnivora,Felidae,Leopardus,Leopardus pardalis,-39.75,-19.1,2008,atlantic_camtrap
554,Carnivora,Felidae,Leopardus,Leopardus wiedii,-39.75,-19.1,2008,atlantic_camtrap
555,Carnivora,Felidae,Panthera,Panthera onca,-39.75,-19.1,2008,atlantic_camtrap
556,Carnivora,Felidae,Puma,Puma yagouaroundi,-39.75,-19.1,2008,atlantic_camtrap
557,Carnivora,Mustelidae,Eira,Eira barbara,-39.75,-19.1,2008,atlantic_camtrap
558,Carnivora,Procyonidae,Nasua,Nasua nasua,-39.75,-19.1,2008,atlantic_camtrap
559,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-39.75,-19.1,2008,atlantic_camtrap
560,Cingulata,Dasypodidae,Dasypus,Dasypus sp.,-39.75,-19.1,2008,atlantic_camtrap
561,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta sp.,-39.75,-19.1,2008,atlantic_camtrap
562,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-39.75,-19.1,2008,atlantic_camtrap
563,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-39.75,-19.1,2008,atlantic_camtrap
564,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-39.75,-19.1,2008,atlantic_camtrap
565,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-39.75,-19.1,2008,atlantic_camtrap
566,Primates,Cebidae,Sapajus,Sapajus nigritus,-39.75,-19.1,2008,atlantic_camtrap
567,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-39.75,-19.1,2008,atlantic_camtrap
568,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,-39.75,-19.1,2008,atlantic_camtrap
569,Rodentia,Sciuridae,Sciurus,Sciurus aestuans,-39.75,-19.1,2008,atlantic_camtrap
570,Artiodactyla,Cervidae,Mazama,Mazama sp.,-39.75,-19.1,2007,atlantic_camtrap
571,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-39.75,-19.1,2007,atlantic_camtrap
572,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-39.75,-19.1,2007,atlantic_camtrap
573,Carnivora,Felidae,Leopardus,Leopardus pardalis,-39.75,-19.1,2007,atlantic_camtrap
574,Carnivora,Felidae,Leopardus,Leopardus wiedii,-39.75,-19.1,2007,atlantic_camtrap
575,Carnivora,Felidae,Panthera,Panthera onca,-39.75,-19.1,2007,atlantic_camtrap
576,Carnivora,Felidae,Puma,Puma concolor,-39.75,-19.1,2007,atlantic_camtrap
577,Carnivora,Felidae,Puma,Puma yagouaroundi,-39.75,-19.1,2007,atlantic_camtrap
578,Carnivora,Mustelidae,Eira,Eira barbara,-39.75,-19.1,2007,atlantic_camtrap
579,Carnivora,Procyonidae,Nasua,Nasua nasua,-39.75,-19.1,2007,atlantic_camtrap
580,Cingulata,Dasypodidae,Dasypus,Dasypus sp.,-39.75,-19.1,2007,atlantic_camtrap
581,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta sp.,-39.75,-19.1,2007,atlantic_camtrap
582,Cingulata,Dasypodidae,Euphractus,Euphractus sexcinctus,-39.75,-19.1,2007,atlantic_camtrap
583,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-39.75,-19.1,2007,atlantic_camtrap
584,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-39.75,-19.1,2007,atlantic_camtrap
585,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-39.75,-19.1,2007,atlantic_camtrap
586,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-39.75,-19.1,2007,atlantic_camtrap
587,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,-39.75,-19.1,2007,atlantic_camtrap
588,Rodentia,Sciuridae,Sciurus,Sciurus aestuans,-39.75,-19.1,2007,atlantic_camtrap
589,Artiodactyla,Cervidae,Mazama,Mazama sp.,-39.75,-19.1,2010,atlantic_camtrap
590,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-39.75,-19.1,2010,atlantic_camtrap
591,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-39.75,-19.1,2010,atlantic_camtrap
592,Carnivora,Felidae,Leopardus,Leopardus pardalis,-39.75,-19.1,2010,atlantic_camtrap
593,Carnivora,Felidae,Leopardus,Leopardus wiedii,-39.75,-19.1,2010,atlantic_camtrap
594,Carnivora,Felidae,Panthera,Panthera onca,-39.75,-19.1,2010,atlantic_camtrap
595,Carnivora,Felidae,Puma,Puma yagouaroundi,-39.75,-19.1,2010,atlantic_camtrap
596,Carnivora,Mustelidae,Galictis,Galictis cuja,-39.75,-19.1,2010,atlantic_camtrap
597,Carnivora,Procyonidae,Nasua,Nasua nasua,-39.75,-19.1,2010,atlantic_camtrap
598,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-39.75,-19.1,2010,atlantic_camtrap
599,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-39.75,-19.1,2010,atlantic_camtrap
600,Cingulata,Dasypodidae,Dasypus,Dasypus sp.,-39.75,-19.1,2010,atlantic_camtrap
601,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta sp.,-39.75,-19.1,2010,atlantic_camtrap
602,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-39.75,-19.1,2010,atlantic_camtrap
603,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-39.75,-19.1,2010,atlantic_camtrap
604,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-39.75,-19.1,2010,atlantic_camtrap
605,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-39.75,-19.1,2010,atlantic_camtrap
606,Primates,Callitrichidae,Callithrix,Callithrix geoffroyi,-39.75,-19.1,2010,atlantic_camtrap
607,Primates,Cebidae,Sapajus,Sapajus nigritus,-39.75,-19.1,2010,atlantic_camtrap
608,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-39.75,-19.1,2010,atlantic_camtrap
609,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-39.75,-19.1,2010,atlantic_camtrap
610,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,-39.75,-19.1,2010,atlantic_camtrap
611,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-48.43,-22.83,2005,atlantic_camtrap
612,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-48.43,-22.83,2005,atlantic_camtrap
613,Carnivora,Felidae,Leopardus,Leopardus pardalis,-48.43,-22.83,2005,atlantic_camtrap
614,Carnivora,Felidae,Puma,Puma concolor,-48.43,-22.83,2005,atlantic_camtrap
615,Carnivora,Felidae,Puma,Puma yagouaroundi,-48.43,-22.83,2005,atlantic_camtrap
616,Carnivora,Procyonidae,Nasua,Nasua nasua,-48.43,-22.83,2005,atlantic_camtrap
617,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-48.43,-22.83,2005,atlantic_camtrap
618,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-48.43,-22.83,2005,atlantic_camtrap
619,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-48.43,-22.83,2005,atlantic_camtrap
620,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,-48.43,-22.83,2005,atlantic_camtrap
621,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-48.43,-22.83,2005,atlantic_camtrap
622,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-48.43,-22.83,2005,atlantic_camtrap
623,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-48.88,-27.08,2009,atlantic_camtrap
624,Carnivora,Felidae,Leopardus,Leopardus guttulus,-48.88,-27.08,2009,atlantic_camtrap
625,Carnivora,Felidae,Leopardus,Leopardus wiedii,-48.88,-27.08,2009,atlantic_camtrap
626,Carnivora,Felidae,Puma,Puma yagouaroundi,-48.88,-27.08,2009,atlantic_camtrap
627,Carnivora,Mustelidae,Eira,Eira barbara,-48.88,-27.08,2009,atlantic_camtrap
628,Carnivora,Mustelidae,Galictis,Galictis cuja,-48.88,-27.08,2009,atlantic_camtrap
629,Carnivora,Mustelidae,Lontra,Lontra longicaudis,-48.88,-27.08,2009,atlantic_camtrap
630,Carnivora,Procyonidae,Nasua,Nasua nasua,-48.88,-27.08,2009,atlantic_camtrap
631,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-48.88,-27.08,2009,atlantic_camtrap
632,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-48.88,-27.08,2009,atlantic_camtrap
633,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-48.88,-27.08,2009,atlantic_camtrap
634,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-48.88,-27.08,2009,atlantic_camtrap
635,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-48.88,-27.08,2009,atlantic_camtrap
636,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-48.88,-27.08,2009,atlantic_camtrap
637,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-48.88,-27.08,2009,atlantic_camtrap
638,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-48.88,-27.08,2009,atlantic_camtrap
639,Artiodactyla,Bovidae,Bos,Bos taurus,-48.34,-24.06,2009,atlantic_camtrap
640,Artiodactyla,Cervidae,Mazama,Mazama sp.,-48.34,-24.06,2009,atlantic_camtrap
641,Artiodactyla,Suidae,Sus,Sus scrofa,-48.34,-24.06,2009,atlantic_camtrap
642,Carnivora,Canidae,Canis,Canis familiaris,-48.34,-24.06,2009,atlantic_camtrap
643,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-48.34,-24.06,2009,atlantic_camtrap
644,Carnivora,Felidae,Leopardus,Leopardus pardalis,-48.34,-24.06,2009,atlantic_camtrap
645,Carnivora,Felidae,Leopardus,Leopardus sp.,-48.34,-24.06,2009,atlantic_camtrap
646,Carnivora,Felidae,Puma,Puma concolor,-48.34,-24.06,2009,atlantic_camtrap
647,Carnivora,Mustelidae,Eira,Eira barbara,-48.34,-24.06,2009,atlantic_camtrap
648,Carnivora,Mustelidae,Galictis,Galictis cuja,-48.34,-24.06,2009,atlantic_camtrap
649,Carnivora,Procyonidae,Nasua,Nasua nasua,-48.34,-24.06,2009,atlantic_camtrap
650,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-48.34,-24.06,2009,atlantic_camtrap
651,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-48.34,-24.06,2009,atlantic_camtrap
652,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-48.34,-24.06,2009,atlantic_camtrap
653,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-48.34,-24.06,2009,atlantic_camtrap
654,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-48.34,-24.06,2009,atlantic_camtrap
655,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-48.34,-24.06,2009,atlantic_camtrap
656,Artiodactyla,Cervidae,Mazama,Mazama sp.,-48.43,-24.75,2011,atlantic_camtrap
657,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-48.43,-24.75,2011,atlantic_camtrap
658,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-48.43,-24.75,2011,atlantic_camtrap
659,Carnivora,Mustelidae,Eira,Eira barbara,-48.43,-24.75,2011,atlantic_camtrap
660,Carnivora,Procyonidae,Nasua,Nasua nasua,-48.43,-24.75,2011,atlantic_camtrap
661,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-48.43,-24.75,2011,atlantic_camtrap
662,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-48.43,-24.75,2011,atlantic_camtrap
663,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-48.43,-24.75,2011,atlantic_camtrap
664,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-48.43,-24.75,2011,atlantic_camtrap
665,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-48.43,-24.75,2011,atlantic_camtrap
666,Carnivora,Canidae,Canis,Canis familiaris,-46.61,-23.41,NA,atlantic_camtrap
667,Carnivora,Felidae,Felis,Felis catus,-46.61,-23.41,NA,atlantic_camtrap
668,Carnivora,Felidae,Leopardus,Leopardus pardalis,-46.61,-23.41,NA,atlantic_camtrap
669,Carnivora,Felidae,Leopardus,Leopardus guttulus,-46.61,-23.41,NA,atlantic_camtrap
670,Carnivora,Felidae,Puma,Puma concolor,-46.61,-23.41,NA,atlantic_camtrap
671,Carnivora,Mustelidae,Eira,Eira barbara,-46.61,-23.41,NA,atlantic_camtrap
672,Carnivora,Mustelidae,Lontra,Lontra longicaudis,-46.61,-23.41,NA,atlantic_camtrap
673,Carnivora,Procyonidae,Nasua,Nasua nasua,-46.61,-23.41,NA,atlantic_camtrap
674,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-46.61,-23.41,NA,atlantic_camtrap
675,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-46.61,-23.41,NA,atlantic_camtrap
676,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-46.61,-23.41,NA,atlantic_camtrap
677,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-46.61,-23.41,NA,atlantic_camtrap
678,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-46.61,-23.41,NA,atlantic_camtrap
679,Rodentia,Sciuridae,Sciurus,Sciurus aestuans,-46.61,-23.41,NA,atlantic_camtrap
680,Carnivora,Canidae,Canis,Canis familiaris,-46.61,-23.41,NA,atlantic_camtrap
681,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-46.61,-23.41,NA,atlantic_camtrap
682,Carnivora,Felidae,Puma,Puma concolor,-46.61,-23.41,NA,atlantic_camtrap
683,Carnivora,Procyonidae,Nasua,Nasua nasua,-46.61,-23.41,NA,atlantic_camtrap
684,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-46.61,-23.41,NA,atlantic_camtrap
685,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-46.61,-23.41,NA,atlantic_camtrap
686,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-46.61,-23.41,NA,atlantic_camtrap
687,Rodentia,Sciuridae,Sciurus,Sciurus aestuans,-46.61,-23.41,NA,atlantic_camtrap
688,Artiodactyla,Bovidae,Bos,Bos taurus,-52.46,-22.48,2008,atlantic_camtrap
689,Artiodactyla,Cervidae,Mazama,Mazama americana,-52.46,-22.48,2008,atlantic_camtrap
690,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-52.46,-22.48,2008,atlantic_camtrap
691,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-52.46,-22.48,2008,atlantic_camtrap
692,Carnivora,Felidae,Leopardus,Leopardus pardalis,-52.46,-22.48,2008,atlantic_camtrap
693,Carnivora,Felidae,Puma,Puma concolor,-52.46,-22.48,2008,atlantic_camtrap
694,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.46,-22.48,2008,atlantic_camtrap
695,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.46,-22.48,2008,atlantic_camtrap
696,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-52.46,-22.48,2008,atlantic_camtrap
697,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-52.46,-22.48,2008,atlantic_camtrap
698,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-52.46,-22.48,2008,atlantic_camtrap
699,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-52.46,-22.48,2008,atlantic_camtrap
700,Artiodactyla,Cervidae,Mazama,Mazama americana,-52.51,-22.41,2008,atlantic_camtrap
701,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-52.51,-22.41,2008,atlantic_camtrap
702,Carnivora,Felidae,Leopardus,Leopardus pardalis,-52.51,-22.41,2008,atlantic_camtrap
703,Carnivora,Felidae,Puma,Puma concolor,-52.51,-22.41,2008,atlantic_camtrap
704,Carnivora,Mustelidae,Eira,Eira barbara,-52.51,-22.41,2008,atlantic_camtrap
705,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.51,-22.41,2008,atlantic_camtrap
706,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.51,-22.41,2008,atlantic_camtrap
707,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-52.51,-22.41,2008,atlantic_camtrap
708,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-52.51,-22.41,2008,atlantic_camtrap
709,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-52.51,-22.41,2008,atlantic_camtrap
710,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-52.51,-22.41,2008,atlantic_camtrap
711,Carnivora,Felidae,Leopardus,Leopardus pardalis,-52.39,-22.33,2008,atlantic_camtrap
712,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.39,-22.33,2008,atlantic_camtrap
713,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.39,-22.33,2008,atlantic_camtrap
714,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-52.39,-22.33,2008,atlantic_camtrap
715,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-52.39,-22.33,2008,atlantic_camtrap
716,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-52.39,-22.33,2008,atlantic_camtrap
717,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-52.39,-22.33,2008,atlantic_camtrap
718,Carnivora,Felidae,Leopardus,Leopardus pardalis,-52.39,-22.25,2007,atlantic_camtrap
719,Carnivora,Procyonidae,Nasua,Nasua nasua,-52.39,-22.25,2007,atlantic_camtrap
720,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.39,-22.25,2007,atlantic_camtrap
721,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.39,-22.25,2007,atlantic_camtrap
722,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-52.39,-22.25,2007,atlantic_camtrap
723,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-52.39,-22.25,2007,atlantic_camtrap
724,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.3,-22.23,2007,atlantic_camtrap
725,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-52.3,-22.23,2007,atlantic_camtrap
726,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-52.3,-22.23,2007,atlantic_camtrap
727,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,-52.3,-22.23,2007,atlantic_camtrap
728,Artiodactyla,Bovidae,Bos,Bos taurus,-52.26,-22.14,2008,atlantic_camtrap
729,Artiodactyla,Cervidae,Mazama,Mazama americana,-52.26,-22.14,2008,atlantic_camtrap
730,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-52.26,-22.14,2008,atlantic_camtrap
731,Carnivora,Felidae,Leopardus,Leopardus pardalis,-52.26,-22.14,2008,atlantic_camtrap
732,Carnivora,Felidae,Panthera,Panthera onca,-52.26,-22.14,2008,atlantic_camtrap
733,Carnivora,Felidae,Puma,Puma concolor,-52.26,-22.14,2008,atlantic_camtrap
734,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.26,-22.14,2008,atlantic_camtrap
735,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.26,-22.14,2008,atlantic_camtrap
736,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-52.26,-22.14,2008,atlantic_camtrap
737,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-52.26,-22.14,2008,atlantic_camtrap
738,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,-52.26,-22.14,2008,atlantic_camtrap
739,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-52.26,-22.14,2008,atlantic_camtrap
740,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-46.78,-22.57,2015,atlantic_camtrap
741,Artiodactyla,Suidae,Sus,Sus scrofa,-46.78,-22.57,2015,atlantic_camtrap
742,Carnivora,Canidae,Canis,Canis familiaris,-46.78,-22.57,2015,atlantic_camtrap
743,Carnivora,Felidae,Leopardus,Leopardus pardalis,-46.78,-22.57,2015,atlantic_camtrap
744,Carnivora,Mustelidae,Eira,Eira barbara,-46.78,-22.57,2015,atlantic_camtrap
745,Carnivora,Procyonidae,Nasua,Nasua nasua,-46.78,-22.57,2015,atlantic_camtrap
746,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-46.78,-22.57,2015,atlantic_camtrap
747,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-46.78,-22.57,2015,atlantic_camtrap
748,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-46.78,-22.57,2015,atlantic_camtrap
749,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-46.78,-22.57,2015,atlantic_camtrap
750,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-46.78,-22.57,2015,atlantic_camtrap
751,Artiodactyla,Cervidae,Mazama,Mazama americana,-48.15,-22.66,2014,atlantic_camtrap
752,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-48.15,-22.66,2014,atlantic_camtrap
753,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-48.15,-22.66,2014,atlantic_camtrap
754,Carnivora,Felidae,Puma,Puma yagouaroundi,-48.15,-22.66,2014,atlantic_camtrap
755,Carnivora,Procyonidae,Nasua,Nasua nasua,-48.15,-22.66,2014,atlantic_camtrap
756,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-48.15,-22.66,2014,atlantic_camtrap
757,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-48.15,-22.66,2014,atlantic_camtrap
758,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-48.15,-22.66,2014,atlantic_camtrap
759,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-48.15,-22.66,2014,atlantic_camtrap
760,Artiodactyla,Suidae,Sus,Sus scrofa,-47.32,-22.26,2014,atlantic_camtrap
761,Carnivora,Canidae,Canis,Canis familiaris,-47.32,-22.26,2014,atlantic_camtrap
762,Carnivora,Felidae,Leopardus,Leopardus pardalis,-47.32,-22.26,2014,atlantic_camtrap
763,Carnivora,Procyonidae,Nasua,Nasua nasua,-47.32,-22.26,2014,atlantic_camtrap
764,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-47.32,-22.26,2014,atlantic_camtrap
765,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-47.32,-22.26,2014,atlantic_camtrap
766,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-47.32,-22.26,2014,atlantic_camtrap
767,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-47.32,-22.26,2014,atlantic_camtrap
768,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-47.13,-22.61,2015,atlantic_camtrap
769,Carnivora,Felidae,Leopardus,Leopardus guttulus,-47.13,-22.61,2015,atlantic_camtrap
770,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-47.13,-22.61,2015,atlantic_camtrap
771,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-47.13,-22.61,2015,atlantic_camtrap
772,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-47.13,-22.61,2015,atlantic_camtrap
773,Rodentia,Erethizontidae,Coendou,Coendou prehensilis,-47.13,-22.61,2015,atlantic_camtrap
774,Carnivora,Canidae,Canis,Canis familiaris,-49.62,-22.29,2014,atlantic_camtrap
775,Carnivora,Canidae,Speothos,Speothos venaticus,-49.62,-22.29,2014,atlantic_camtrap
776,Carnivora,Procyonidae,Nasua,Nasua nasua,-49.62,-22.29,2014,atlantic_camtrap
777,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-49.62,-22.29,2014,atlantic_camtrap
778,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-49.62,-22.29,2014,atlantic_camtrap
779,Cingulata,Dasypodidae,Euphractus,Euphractus sexcinctus,-49.62,-22.29,2014,atlantic_camtrap
780,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-49.62,-22.29,2014,atlantic_camtrap
781,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-49.62,-22.29,2014,atlantic_camtrap
782,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-49.62,-22.29,2014,atlantic_camtrap
