rowid,order,family,genus,species,longitude,latitude,year,source
1,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-47.92003056,-25.06930556,2013,atlantic_small_mammals
2,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-47.92003056,-25.06930556,2013,atlantic_small_mammals
3,Rodentia,Cricetidae,Akodon,Akodon cursor,-47.92003056,-25.06930556,2013,atlantic_small_mammals
4,Rodentia,Cricetidae,Akodon,Akodon cursor,-47.92003056,-25.06930556,2013,atlantic_small_mammals
5,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-47.92003056,-25.06930556,2013,atlantic_small_mammals
6,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-47.92003056,-25.06930556,2013,atlantic_small_mammals
7,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-47.92003056,-25.06930556,2013,atlantic_small_mammals
8,Rodentia,Cricetidae,Juliomys,Juliomys pictipes,-47.92003056,-25.06930556,2013,atlantic_small_mammals
9,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-47.92003056,-25.06930556,2013,atlantic_small_mammals
10,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-47.92003056,-25.06930556,2013,atlantic_small_mammals
11,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-45.08333333,-23.31666667,NA,atlantic_small_mammals
12,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-45.08333333,-23.31666667,NA,atlantic_small_mammals
13,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis pinocchio,-45.08333333,-23.31666667,NA,atlantic_small_mammals
14,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis iheringi,-45.08333333,-23.31666667,NA,atlantic_small_mammals
15,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis scalops,-45.08333333,-23.31666667,NA,atlantic_small_mammals
16,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-45.08333333,-23.31666667,NA,atlantic_small_mammals
17,Rodentia,Cricetidae,Akodon,Akodon montensis,-45.08333333,-23.31666667,NA,atlantic_small_mammals
18,Rodentia,Cricetidae,Blarinomys,Blarinomys breviceps,-45.08333333,-23.31666667,NA,atlantic_small_mammals
19,Rodentia,Cricetidae,Brucepattersonius,Brucepattersonius soricinus,-45.08333333,-23.31666667,NA,atlantic_small_mammals
20,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-45.08333333,-23.31666667,NA,atlantic_small_mammals
21,Rodentia,Cricetidae,Juliomys,Juliomys pictipes,-45.08333333,-23.31666667,NA,atlantic_small_mammals
22,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-45.08333333,-23.31666667,NA,atlantic_small_mammals
23,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-45.08333333,-23.31666667,NA,atlantic_small_mammals
24,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-45.08333333,-23.31666667,NA,atlantic_small_mammals
25,Rodentia,Cricetidae,Rhipidomys,Rhipidomys itoan,-45.08333333,-23.31666667,NA,atlantic_small_mammals
26,Rodentia,Cricetidae,Sooretamys,Sooretamys angouya,-45.08333333,-23.31666667,NA,atlantic_small_mammals
27,Rodentia,Cricetidae,Thaptomys,Thaptomys nigrita,-45.08333333,-23.31666667,NA,atlantic_small_mammals
28,Rodentia,Echimyidae,Trinomys,Trinomys iheringi,-45.08333333,-23.31666667,NA,atlantic_small_mammals
29,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-45.23333333,-23.43333333,NA,atlantic_small_mammals
30,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-45.23333333,-23.43333333,NA,atlantic_small_mammals
31,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis pinocchio,-45.23333333,-23.43333333,NA,atlantic_small_mammals
32,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis iheringi,-45.23333333,-23.43333333,NA,atlantic_small_mammals
33,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis scalops,-45.23333333,-23.43333333,NA,atlantic_small_mammals
34,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-45.23333333,-23.43333333,NA,atlantic_small_mammals
35,Rodentia,Cricetidae,Akodon,Akodon montensis,-45.23333333,-23.43333333,NA,atlantic_small_mammals
36,Rodentia,Cricetidae,Blarinomys,Blarinomys breviceps,-45.23333333,-23.43333333,NA,atlantic_small_mammals
37,Rodentia,Cricetidae,Brucepattersonius,Brucepattersonius soricinus,-45.23333333,-23.43333333,NA,atlantic_small_mammals
38,Rodentia,Cricetidae,Calomys,Calomys tener,-45.23333333,-23.43333333,NA,atlantic_small_mammals
39,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-45.23333333,-23.43333333,NA,atlantic_small_mammals
40,Rodentia,Cricetidae,Juliomys,Juliomys pictipes,-45.23333333,-23.43333333,NA,atlantic_small_mammals
41,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-45.23333333,-23.43333333,NA,atlantic_small_mammals
42,Rodentia,Cricetidae,Thaptomys,Thaptomys nigrita,-45.23333333,-23.43333333,NA,atlantic_small_mammals
43,Rodentia,Echimyidae,Trinomys,Trinomys iheringi,-45.23333333,-23.43333333,NA,atlantic_small_mammals
44,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-48.1,-24.21666667,NA,atlantic_small_mammals
45,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-48.1,-24.21666667,NA,atlantic_small_mammals
46,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-48.1,-24.21666667,NA,atlantic_small_mammals
47,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-48.1,-24.21666667,NA,atlantic_small_mammals
48,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,-48.1,-24.21666667,NA,atlantic_small_mammals
49,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis scalops,-48.1,-24.21666667,NA,atlantic_small_mammals
50,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-48.1,-24.21666667,NA,atlantic_small_mammals
51,Rodentia,Cricetidae,Akodon,Akodon cursor,-48.1,-24.21666667,NA,atlantic_small_mammals
52,Rodentia,Cricetidae,Akodon,Akodon montensis,-48.1,-24.21666667,NA,atlantic_small_mammals
53,Rodentia,Cricetidae,Brucepattersonius,Brucepattersonius soricinus,-48.1,-24.21666667,NA,atlantic_small_mammals
54,Rodentia,Cricetidae,Delomys,Delomys sublineatus,-48.1,-24.21666667,NA,atlantic_small_mammals
55,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-48.1,-24.21666667,NA,atlantic_small_mammals
56,Rodentia,Cricetidae,Juliomys,Juliomys pictipes,-48.1,-24.21666667,NA,atlantic_small_mammals
57,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-48.1,-24.21666667,NA,atlantic_small_mammals
58,Rodentia,Cricetidae,Necromys,Necromys lasiurus,-48.1,-24.21666667,NA,atlantic_small_mammals
59,Rodentia,Cricetidae,Thaptomys,Thaptomys nigrita,-48.1,-24.21666667,NA,atlantic_small_mammals
60,Rodentia,Echimyidae,Trinomys,Trinomys iheringi,-48.1,-24.21666667,NA,atlantic_small_mammals
61,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander,-40.53333333,-19.95,1999,atlantic_small_mammals
62,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.53333333,-19.95,1999,atlantic_small_mammals
63,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-40.53333333,-19.95,1999,atlantic_small_mammals
64,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,-40.53333333,-19.95,1999,atlantic_small_mammals
65,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.53333333,-19.95,1999,atlantic_small_mammals
66,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-40.53333333,-19.95,1999,atlantic_small_mammals
67,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-40.53333333,-19.95,1999,atlantic_small_mammals
68,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-40.53333333,-19.95,1999,atlantic_small_mammals
69,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.53333333,-19.95,2001,atlantic_small_mammals
70,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.53333333,-19.95,2001,atlantic_small_mammals
71,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-40.53333333,-19.95,2001,atlantic_small_mammals
72,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis domestica,-40.53333333,-19.95,2001,atlantic_small_mammals
73,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-40.53333333,-19.95,2001,atlantic_small_mammals
74,Rodentia,Cricetidae,Akodon,Akodon cursor,-40.53333333,-19.95,2001,atlantic_small_mammals
75,Rodentia,Cricetidae,Thaptomys,Thaptomys nigrita,-40.53333333,-19.95,2001,atlantic_small_mammals
76,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-40.53333333,-19.95,2001,atlantic_small_mammals
77,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-40.53333333,-19.95,2001,atlantic_small_mammals
78,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-40.53333333,-19.95,2001,atlantic_small_mammals
79,Rodentia,Cricetidae,Cerradomys,Cerradomys sp.,-40.53333333,-19.95,2001,atlantic_small_mammals
80,Rodentia,Echimyidae,Kannabateomys,Kannabateomys amblyonyx,-40.53333333,-19.95,2001,atlantic_small_mammals
81,Rodentia,Echimyidae,Phyllomys,Phyllomys pattoni,-40.53333333,-19.95,2001,atlantic_small_mammals
82,Rodentia,Echimyidae,Trinomys,Trinomys sp.,-40.53333333,-19.95,2001,atlantic_small_mammals
83,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.53333333,-19.95,1990,atlantic_small_mammals
84,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-40.53333333,-19.95,1990,atlantic_small_mammals
85,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,-40.53333333,-19.95,1990,atlantic_small_mammals
86,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-40.53333333,-19.95,1990,atlantic_small_mammals
87,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-40.53333333,-19.95,1990,atlantic_small_mammals
88,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.53333333,-19.95,1990,atlantic_small_mammals
89,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-40.53333333,-19.95,1990,atlantic_small_mammals
90,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander,-40.53333333,-19.95,1990,atlantic_small_mammals
91,Rodentia,Cricetidae,Akodon,Akodon cursor,-40.53333333,-19.95,1990,atlantic_small_mammals
92,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-40.53333333,-19.95,1990,atlantic_small_mammals
93,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-40.53333333,-19.95,1990,atlantic_small_mammals
94,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-40.53333333,-19.95,1990,atlantic_small_mammals
95,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-40.53333333,-19.95,1990,atlantic_small_mammals
96,Rodentia,Cricetidae,Delomys,Delomys dorsalis,-40.53333333,-19.95,1990,atlantic_small_mammals
97,Rodentia,Cricetidae,Rhipidomys,Rhipidomys mastacalis,-40.53333333,-19.95,1990,atlantic_small_mammals
98,Rodentia,Cricetidae,Oxymycterus,Oxymycterus dasytrichus,-40.53333333,-19.95,1990,atlantic_small_mammals
99,Rodentia,Caviidae,Cavia,Cavia fulgida,-40.53333333,-19.95,1990,atlantic_small_mammals
100,Rodentia,Echimyidae,Trinomys,Trinomys sp.,-40.53333333,-19.95,1990,atlantic_small_mammals
101,Rodentia,Echimyidae,Trinomys,Trinomys iheringi,-48.06666667,-24.23333333,1997,atlantic_small_mammals
102,Rodentia,Cricetidae,Akodon,Akodon serrensis,-48.06666667,-24.23333333,1997,atlantic_small_mammals
103,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-48.06666667,-24.23333333,1997,atlantic_small_mammals
104,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-48.06666667,-24.23333333,1997,atlantic_small_mammals
105,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-48.06666667,-24.23333333,1997,atlantic_small_mammals
106,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-48.06666667,-24.23333333,1997,atlantic_small_mammals
107,Rodentia,Cricetidae,Juliomys,Juliomys pictipes,-48.06666667,-24.23333333,1997,atlantic_small_mammals
108,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-48.06666667,-24.23333333,1997,atlantic_small_mammals
109,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-48.06666667,-24.23333333,1997,atlantic_small_mammals
110,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-48.06666667,-24.23333333,1997,atlantic_small_mammals
111,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-48.06666667,-24.23333333,1997,atlantic_small_mammals
112,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-48.08638889,-24.23444444,1997,atlantic_small_mammals
113,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-48.08638889,-24.23444444,1997,atlantic_small_mammals
114,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-48.08638889,-24.23444444,1997,atlantic_small_mammals
115,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-48.08638889,-24.23444444,1997,atlantic_small_mammals
116,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-48.08638889,-24.23444444,1997,atlantic_small_mammals
117,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-48.08638889,-24.23444444,1997,atlantic_small_mammals
118,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-48.08638889,-24.23444444,1997,atlantic_small_mammals
119,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-48.08638889,-24.23444444,1997,atlantic_small_mammals
120,Rodentia,Cricetidae,Juliomys,Juliomys pictipes,-48.08638889,-24.23444444,1997,atlantic_small_mammals
121,Rodentia,Cricetidae,Akodon,Akodon serrensis,-48.08638889,-24.23444444,1997,atlantic_small_mammals
122,Rodentia,Echimyidae,Trinomys,Trinomys iheringi,-48.08638889,-24.23444444,1997,atlantic_small_mammals
123,Rodentia,Echimyidae,Phyllomys,Phyllomys nigrispinus,-48.32805556,-24.29416667,1997,atlantic_small_mammals
124,Rodentia,Cricetidae,Akodon,Akodon montensis,-48.32805556,-24.29416667,1997,atlantic_small_mammals
125,Rodentia,Cricetidae,Akodon,Akodon serrensis,-48.32805556,-24.29416667,1997,atlantic_small_mammals
126,Rodentia,Cricetidae,Thaptomys,Thaptomys nigrita,-48.32805556,-24.29416667,1997,atlantic_small_mammals
127,Rodentia,Cricetidae,Brucepattersonius,Brucepattersonius soricinus,-48.32805556,-24.29416667,1997,atlantic_small_mammals
128,Rodentia,Cricetidae,Oxymycterus,Oxymycterus dasytrichus,-48.32805556,-24.29416667,1997,atlantic_small_mammals
129,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-48.32805556,-24.29416667,1997,atlantic_small_mammals
130,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-48.32805556,-24.29416667,1997,atlantic_small_mammals
131,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-48.32805556,-24.29416667,1997,atlantic_small_mammals
132,Rodentia,Cricetidae,Rhipidomys,Rhipidomys itoan,-48.32805556,-24.29416667,1997,atlantic_small_mammals
133,Rodentia,Cricetidae,Juliomys,Juliomys pictipes,-48.32805556,-24.29416667,1997,atlantic_small_mammals
134,Rodentia,Cricetidae,Delomys,Delomys dorsalis,-48.32805556,-24.29416667,1997,atlantic_small_mammals
135,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-48.32805556,-24.29416667,1997,atlantic_small_mammals
136,Didelphimorphia,Didelphidae,Marmosops,Marmosops paulensis,-48.32805556,-24.29416667,1997,atlantic_small_mammals
137,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-48.32805556,-24.29416667,1997,atlantic_small_mammals
138,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,-48.32805556,-24.29416667,1997,atlantic_small_mammals
139,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-48.32805556,-24.29416667,1997,atlantic_small_mammals
140,Didelphimorphia,Didelphidae,Marmosops,Marmosops paulensis,-48.32805556,-24.29416667,1997,atlantic_small_mammals
141,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-48.32805556,-24.29416667,1997,atlantic_small_mammals
142,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,-48.32805556,-24.29416667,1997,atlantic_small_mammals
143,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-48.32805556,-24.29416667,1997,atlantic_small_mammals
144,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-48.32805556,-24.29416667,1997,atlantic_small_mammals
145,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-48.32805556,-24.29416667,1997,atlantic_small_mammals
146,Rodentia,Cricetidae,Rhipidomys,Rhipidomys itoan,-48.32805556,-24.29416667,1997,atlantic_small_mammals
147,Rodentia,Cricetidae,Juliomys,Juliomys pictipes,-48.32805556,-24.29416667,1997,atlantic_small_mammals
148,Rodentia,Cricetidae,Delomys,Delomys dorsalis,-48.32805556,-24.29416667,1997,atlantic_small_mammals
149,Rodentia,Cricetidae,Akodon,Akodon montensis,-48.32805556,-24.29416667,1997,atlantic_small_mammals
150,Rodentia,Cricetidae,Akodon,Akodon serrensis,-48.32805556,-24.29416667,1997,atlantic_small_mammals
151,Rodentia,Cricetidae,Thaptomys,Thaptomys nigrita,-48.32805556,-24.29416667,1997,atlantic_small_mammals
152,Rodentia,Cricetidae,Brucepattersonius,Brucepattersonius soricinus,-48.32805556,-24.29416667,1997,atlantic_small_mammals
153,Rodentia,Cricetidae,Oxymycterus,Oxymycterus quaestor,-48.32805556,-24.29416667,1997,atlantic_small_mammals
154,Rodentia,Echimyidae,Phyllomys,Phyllomys nigrispinus,-48.32805556,-24.29416667,1997,atlantic_small_mammals
155,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-47.25,-24.53333333,1990,atlantic_small_mammals
156,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-47.25,-24.53333333,1990,atlantic_small_mammals
157,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-47.25,-24.53333333,1990,atlantic_small_mammals
158,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-47.25,-24.53333333,1990,atlantic_small_mammals
159,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-47.25,-24.53333333,1990,atlantic_small_mammals
160,Rodentia,Cricetidae,Oxymycterus,Oxymycterus sp.,-47.25,-24.53333333,1990,atlantic_small_mammals
161,Rodentia,Echimyidae,Trinomys,Trinomys iheringi,-47.25,-24.53333333,1990,atlantic_small_mammals
162,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-47.02706389,-24.38773611,NA,atlantic_small_mammals
163,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-47.02706389,-24.38773611,NA,atlantic_small_mammals
164,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-47.02706389,-24.38773611,NA,atlantic_small_mammals
165,Rodentia,Echimyidae,Trinomys,Trinomys iheringi,-47.02706389,-24.38773611,NA,atlantic_small_mammals
166,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-47.02706389,-24.38773611,NA,atlantic_small_mammals
167,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-47.02706389,-24.38773611,NA,atlantic_small_mammals
168,Rodentia,Cricetidae,Oxymycterus,Oxymycterus sp.,-47.02706389,-24.38773611,NA,atlantic_small_mammals
169,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.06666667,-19.15,1993,atlantic_small_mammals
170,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-40.06666667,-19.15,1993,atlantic_small_mammals
171,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,-40.06666667,-19.15,1993,atlantic_small_mammals
172,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.06666667,-19.15,1993,atlantic_small_mammals
173,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,-40.06666667,-19.15,1993,atlantic_small_mammals
174,Rodentia,Cricetidae,Necromys,Necromys lasiurus,-40.06666667,-19.15,1993,atlantic_small_mammals
175,Rodentia,Cricetidae,Hylaeamys,Hylaeamys seuanezi,-40.06666667,-19.15,1993,atlantic_small_mammals
176,Rodentia,Cricetidae,Rhipidomys,Rhipidomys mastacalis,-40.06666667,-19.15,1993,atlantic_small_mammals
177,Rodentia,Echimyidae,Trinomys,Trinomys sp.,-40.06666667,-19.15,1993,atlantic_small_mammals
178,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.28339444,-22.52403056,2003,atlantic_small_mammals
179,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-52.28339444,-22.52403056,2003,atlantic_small_mammals
180,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-52.28339444,-22.52403056,2003,atlantic_small_mammals
181,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-52.28339444,-22.52403056,2003,atlantic_small_mammals
182,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.36586389,-22.39529444,2003,atlantic_small_mammals
183,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-52.36586389,-22.39529444,2003,atlantic_small_mammals
184,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-52.36586389,-22.39529444,2003,atlantic_small_mammals
185,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-52.36586389,-22.39529444,2003,atlantic_small_mammals
186,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-52.36586389,-22.39529444,2003,atlantic_small_mammals
187,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.34717778,-22.61683333,2003,atlantic_small_mammals
188,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-52.34717778,-22.61683333,2003,atlantic_small_mammals
189,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-52.34717778,-22.61683333,2003,atlantic_small_mammals
190,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-52.34717778,-22.61683333,2003,atlantic_small_mammals
191,Rodentia,Cricetidae,Akodon,Akodon montensis,-52.34717778,-22.61683333,2003,atlantic_small_mammals
192,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-52.34717778,-22.61683333,2003,atlantic_small_mammals
193,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-52.34717778,-22.61683333,2003,atlantic_small_mammals
194,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.468225,-22.48669722,2003,atlantic_small_mammals
195,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-52.468225,-22.48669722,2003,atlantic_small_mammals
196,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-52.468225,-22.48669722,2003,atlantic_small_mammals
197,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.30771944,-22.239125,2003,atlantic_small_mammals
198,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-52.30771944,-22.239125,2003,atlantic_small_mammals
199,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-52.30771944,-22.239125,2003,atlantic_small_mammals
200,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.33896111,-22.36614722,2003,atlantic_small_mammals
201,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-52.33896111,-22.36614722,2003,atlantic_small_mammals
202,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.25984722,-22.36169722,2003,atlantic_small_mammals
203,Rodentia,Cricetidae,Akodon,Akodon montensis,-52.25984722,-22.36169722,2003,atlantic_small_mammals
204,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.26354444,-22.15003056,2003,atlantic_small_mammals
205,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-52.26354444,-22.15003056,2003,atlantic_small_mammals
206,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-52.26354444,-22.15003056,2003,atlantic_small_mammals
207,Rodentia,Cricetidae,Akodon,Akodon montensis,-52.26354444,-22.15003056,2003,atlantic_small_mammals
208,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-52.51133611,-22.41710278,2003,atlantic_small_mammals
209,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-52.51133611,-22.41710278,2003,atlantic_small_mammals
210,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-52.51133611,-22.41710278,2003,atlantic_small_mammals
211,Rodentia,Cricetidae,Akodon,Akodon montensis,-52.51133611,-22.41710278,2003,atlantic_small_mammals
212,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-52.51133611,-22.41710278,2003,atlantic_small_mammals
213,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-53.71666667,-29.66666667,2005,atlantic_small_mammals
214,Rodentia,Cricetidae,Akodon,Akodon montensis,-53.71666667,-29.66666667,2005,atlantic_small_mammals
215,Rodentia,Muridae,Mus,Mus musculus,-53.71666667,-29.66666667,2005,atlantic_small_mammals
216,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-53.71666667,-29.66666667,2005,atlantic_small_mammals
217,Rodentia,Cricetidae,Sooretamys,Sooretamys angouya,-53.71666667,-29.66666667,2005,atlantic_small_mammals
218,Rodentia,Cricetidae,Akodon,Akodon montensis,-53.71666667,-29.66666667,2005,atlantic_small_mammals
219,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-53.71666667,-29.66666667,2005,atlantic_small_mammals
220,Rodentia,Cricetidae,Sooretamys,Sooretamys angouya,-53.71666667,-29.66666667,2005,atlantic_small_mammals
221,Rodentia,Muridae,Mus,Mus musculus,-53.71666667,-29.66666667,2005,atlantic_small_mammals
222,Rodentia,Cricetidae,Akodon,Akodon montensis,-53.71666667,-29.66666667,2008,atlantic_small_mammals
223,Rodentia,Muridae,Mus,Mus musculus,-53.71666667,-29.66666667,2008,atlantic_small_mammals
224,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-53.71666667,-29.66666667,2008,atlantic_small_mammals
225,Rodentia,Cricetidae,Sooretamys,Sooretamys angouya,-53.71666667,-29.66666667,2008,atlantic_small_mammals
226,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-53.71666667,-29.66666667,2008,atlantic_small_mammals
227,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-53.71666667,-29.66666667,2008,atlantic_small_mammals
228,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander,-42.531286,-19.727541,1994,atlantic_small_mammals
229,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-42.531286,-19.727541,1994,atlantic_small_mammals
230,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-42.531286,-19.727541,1994,atlantic_small_mammals
