rowid,order,family,genus,species,longitude,latitude,year,source
1,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.960783,-25.859418,2012,atlantic_primates
2,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.984461,-25.854976,2012,atlantic_primates
3,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.903056,-25.862222,2012,atlantic_primates
4,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.83333333,-26.5,2007,atlantic_primates
5,Primates,Atelidae,Alouatta,Alouatta guariba,-53.83333333,-26.5,2007,atlantic_primates
6,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.966667,-26.466667,1994,atlantic_primates
7,Primates,Atelidae,Alouatta,Alouatta caraya,-53.83333333,-26.5,2007,atlantic_primates
8,Primates,Atelidae,Alouatta,Alouatta guariba,-53.966667,-26.466667,1994,atlantic_primates
9,Primates,Atelidae,Alouatta,Alouatta guariba,-49.41,-25.48,2014,atlantic_primates
10,Primates,Pitheciidae,Callicebus,Callicebus nigrifrons,-43.5443,-20.2707,2008,atlantic_primates
11,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-38.54,-3.95,2011,atlantic_primates
12,Primates,Atelidae,Alouatta,Alouatta guariba,-44.5575,-22.149,NA,atlantic_primates
13,Primates,Atelidae,Brachyteles,Brachyteles arachnoides,-44.5575,-22.149,NA,atlantic_primates
14,Primates,Pitheciidae,Callicebus,Callicebus nigrifrons,-44.5575,-22.149,NA,atlantic_primates
15,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-39.2824,-3.484,2011,atlantic_primates
16,Primates,Atelidae,Alouatta,Alouatta guariba,-49.3572,-26.394,2013,atlantic_primates
17,Primates,Cebidae,Sapajus,Sapajus nigritus,-49.3572,-26.394,2013,atlantic_primates
18,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-43.1609,-22.5915,2012,atlantic_primates
19,Primates,Cebidae,Sapajus,Sapajus nigritus,-43.1609,-22.5915,2012,atlantic_primates
20,Primates,Atelidae,Alouatta,Alouatta guariba,-49.5521,-26.3212,2008,atlantic_primates
21,Primates,Atelidae,Alouatta,Alouatta guariba,-49.0624,-26.1128,2005,atlantic_primates
22,Primates,Cebidae,Sapajus,Sapajus nigritus,-49.0624,-26.1128,2005,atlantic_primates
23,Primates,Atelidae,Alouatta,Alouatta guariba,-50.4825,-29.2013,NA,atlantic_primates
24,Primates,Atelidae,Alouatta,Alouatta guariba,-50.2969,-26.2122,2005,atlantic_primates
25,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.5154,-18.0949,1998,atlantic_primates
26,Primates,Callitrichidae,Callithrix,Callithrix geoffroyi,-39.5154,-18.0949,1998,atlantic_primates
27,Primates,Cebidae,Sapajus,Sapajus robustus,-39.5154,-18.0949,1998,atlantic_primates
28,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.0733,-10.5118,NA,atlantic_primates
29,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-37.0733,-10.5118,NA,atlantic_primates
30,Primates,Cebidae,Sapajus,Sapajus nigritus,-49.4531,-27.0273,2006,atlantic_primates
31,Primates,Cebidae,Sapajus,Sapajus nigritus,-49.5521,-26.3212,NA,atlantic_primates
32,Primates,Atelidae,Alouatta,Alouatta belzebul,-35.87130278,-9.214580556,NA,atlantic_primates
33,Primates,Atelidae,Alouatta,Alouatta guariba,-51.3717,-28.2213,NA,atlantic_primates
34,Primates,Atelidae,Alouatta,Alouatta guariba,-49.5658,-26.3343,2008,atlantic_primates
35,Primates,Cebidae,Sapajus,Sapajus nigritus,-49.5658,-26.3343,2008,atlantic_primates
36,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.0538,-14.2133,NA,atlantic_primates
37,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.0538,-14.2133,NA,atlantic_primates
38,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.0538,-14.2133,NA,atlantic_primates
39,Primates,Callitrichidae,Callithrix,Callithrix penicillata,-43.5443,-20.2707,2008,atlantic_primates
40,Primates,Atelidae,Alouatta,Alouatta guariba,-40.4045,-19.4836,1989,atlantic_primates
41,Primates,Atelidae,Alouatta,Alouatta guariba,-49.44,-22.26,1996,atlantic_primates
42,Primates,Atelidae,Brachyteles,Brachyteles hypoxanthus,-40.4045,-19.4836,1989,atlantic_primates
43,Primates,Atelidae,Alouatta,Alouatta guariba,-52.2753,-22.291,1996,atlantic_primates
44,Primates,Atelidae,Alouatta,Alouatta guariba,-52.2,-22.3,1996,atlantic_primates
45,Primates,Atelidae,Alouatta,Alouatta guariba,-48.51,-22.27,1996,atlantic_primates
46,Primates,Atelidae,Alouatta,Alouatta guariba,-51.3,-22.4,1996,atlantic_primates
47,Primates,Cebidae,Sapajus,Sapajus nigritus,-51.3,-22.4,1996,atlantic_primates
48,Primates,Cebidae,Sapajus,Sapajus nigritus,-52.2753,-22.291,1996,atlantic_primates
49,Primates,Cebidae,Sapajus,Sapajus nigritus,-52.2,-22.3,1996,atlantic_primates
50,Primates,Cebidae,Sapajus,Sapajus nigritus,-48.51,-22.27,1996,atlantic_primates
51,Primates,Cebidae,Sapajus,Sapajus nigritus,-49.44,-22.26,1996,atlantic_primates
52,Primates,Callitrichidae,Callithrix,Callithrix aurita,-45.03,-23.17,2009,atlantic_primates
53,Primates,Cebidae,Sapajus,Sapajus nigritus,-45.03,-23.17,2009,atlantic_primates
54,Primates,Pitheciidae,Callicebus,Callicebus nigrifrons,-45.03,-23.17,2009,atlantic_primates
55,Primates,Atelidae,Alouatta,Alouatta guariba,-45.03,-23.17,2009,atlantic_primates
56,Primates,Atelidae,Brachyteles,Brachyteles arachnoides,-45.03,-23.17,2009,atlantic_primates
57,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-40.52,-3.48,1999,atlantic_primates
58,Primates,Cebidae,Sapajus,Sapajus libidinosus,-40.52,-3.48,1999,atlantic_primates
59,Primates,Cebidae,Sapajus,Sapajus nigritus,-48.15,-24.2,1994,atlantic_primates
60,Primates,Pitheciidae,Callicebus,Callicebus nigrifrons,-42.51,-20.48,2006,atlantic_primates
61,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-42.51,-20.48,2006,atlantic_primates
62,Primates,Cebidae,Sapajus,Sapajus nigritus,-47.5657,-24.0753,1991,atlantic_primates
63,Primates,Atelidae,Brachyteles,Brachyteles arachnoides,-47.5657,-24.0753,1991,atlantic_primates
64,Primates,Atelidae,Alouatta,Alouatta guariba,-47.5657,-24.0753,1991,atlantic_primates
65,Primates,Callitrichidae,Callithrix,Callithrix flaviceps,-40.4045,-19.4836,1989,atlantic_primates
66,Primates,Pitheciidae,Callicebus,Callicebus personatus,-40.4045,-19.4836,1989,atlantic_primates
67,Primates,Cebidae,Sapajus,Sapajus robustus,-40.4045,-19.4836,1989,atlantic_primates
68,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.568694,-15.929852,2014,atlantic_primates
69,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.904267,-15.969337,2014,atlantic_primates
70,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.74997,-15.921144,2014,atlantic_primates
71,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.74997,-15.921144,2014,atlantic_primates
72,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.74997,-15.921144,2014,atlantic_primates
73,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.928718,-15.962863,2014,atlantic_primates
74,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.928718,-15.962863,2014,atlantic_primates
75,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.928718,-15.962863,2014,atlantic_primates
76,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.854369,-15.942406,2014,atlantic_primates
77,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.854369,-15.942406,2014,atlantic_primates
78,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.854369,-15.942406,2014,atlantic_primates
79,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.568694,-15.929852,2014,atlantic_primates
80,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.875682,-15.973266,2014,atlantic_primates
81,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.900796,-15.941757,2014,atlantic_primates
82,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.900796,-15.941757,2014,atlantic_primates
83,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.900796,-15.941757,2014,atlantic_primates
84,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.723946,-15.938357,2014,atlantic_primates
85,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.723946,-15.938357,2014,atlantic_primates
86,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.723946,-15.938357,2014,atlantic_primates
87,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.875869,-15.916891,2014,atlantic_primates
88,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.875869,-15.916891,2014,atlantic_primates
89,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.791815,-15.915345,2014,atlantic_primates
90,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.568694,-15.929852,2014,atlantic_primates
91,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.791815,-15.915345,2014,atlantic_primates
92,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.791815,-15.915345,2014,atlantic_primates
93,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.713429,-15.942926,2014,atlantic_primates
94,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.713429,-15.942926,2014,atlantic_primates
95,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.713429,-15.942926,2014,atlantic_primates
96,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.855791,-15.915107,2014,atlantic_primates
97,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.698695,-15.93749,2014,atlantic_primates
98,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.698695,-15.93749,2014,atlantic_primates
99,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.891546,-15.928805,2014,atlantic_primates
100,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.891546,-15.928805,2014,atlantic_primates
101,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysomelas,-39.644647,-15.91846,2014,atlantic_primates
102,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.743378,-15.951152,2014,atlantic_primates
103,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.743378,-15.951152,2014,atlantic_primates
104,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.818491,-15.909465,2014,atlantic_primates
105,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.867442,-15.923789,2014,atlantic_primates
106,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.774463,-15.896177,2014,atlantic_primates
107,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.785736,-15.946475,2014,atlantic_primates
108,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.829988,-15.957284,2014,atlantic_primates
109,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.829988,-15.957284,2014,atlantic_primates
110,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.880563,-15.947738,2014,atlantic_primates
111,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.774979,-15.939745,2014,atlantic_primates
112,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.644647,-15.91846,2014,atlantic_primates
113,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.808629,-15.952437,2014,atlantic_primates
114,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.759296,-15.949017,2014,atlantic_primates
115,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.815136,-15.945408,2014,atlantic_primates
116,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.700375,-15.927531,2014,atlantic_primates
117,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.733058,-15.901189,2014,atlantic_primates
118,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.825134,-15.923286,2014,atlantic_primates
119,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.748873,-15.935027,2014,atlantic_primates
120,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.777165,-15.959624,2014,atlantic_primates
121,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.827498,-15.948686,2014,atlantic_primates
122,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.816729,-15.957196,2014,atlantic_primates
123,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.644647,-15.91846,2014,atlantic_primates
124,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.644647,-15.91846,2014,atlantic_primates
125,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.904267,-15.969337,2014,atlantic_primates
126,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.904267,-15.969337,2014,atlantic_primates
127,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-36.92867687,-10.29285,NA,atlantic_primates
128,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.04254295,-10.56902,NA,atlantic_primates
129,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-36.72233333,-10.42068,NA,atlantic_primates
130,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-36.72233333,-10.42068,NA,atlantic_primates
131,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-36.6810949,-10.39536,NA,atlantic_primates
132,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-36.6810949,-10.39536,NA,atlantic_primates
133,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-36.71064313,-10.39243,NA,atlantic_primates
134,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-36.71064313,-10.39243,NA,atlantic_primates
135,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.10328308,-10.5115,NA,atlantic_primates
136,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.10328308,-10.5115,NA,atlantic_primates
137,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.03940419,-10.59851,NA,atlantic_primates
138,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-36.92867687,-10.29285,NA,atlantic_primates
139,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.03940419,-10.59851,NA,atlantic_primates
140,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.05757903,-10.59956,NA,atlantic_primates
141,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.05757903,-10.59956,NA,atlantic_primates
142,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.05438188,-10.62353,NA,atlantic_primates
143,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.05438188,-10.62353,NA,atlantic_primates
144,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-36.74619157,-10.42039,NA,atlantic_primates
145,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-36.74619157,-10.42039,NA,atlantic_primates
146,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.09312214,-10.5262,NA,atlantic_primates
147,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.10277949,-10.53196,NA,atlantic_primates
148,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.08661893,-10.57388,NA,atlantic_primates
149,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-36.73751667,-10.41191,NA,atlantic_primates
150,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.11090553,-10.57838,NA,atlantic_primates
151,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.00749167,-10.58841,NA,atlantic_primates
152,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.0338438,-10.55246,NA,atlantic_primates
153,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.01893323,-10.57974,NA,atlantic_primates
154,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.01893323,-10.57974,NA,atlantic_primates
155,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.333829,-11.073924,NA,atlantic_primates
156,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.333829,-11.073924,NA,atlantic_primates
157,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.590615,-11.497015,NA,atlantic_primates
158,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.590615,-11.497015,NA,atlantic_primates
159,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-36.73751667,-10.41191,NA,atlantic_primates
160,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.490646,-11.34094,NA,atlantic_primates
161,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.490646,-11.34094,NA,atlantic_primates
162,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.02721124,-10.53995,NA,atlantic_primates
163,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.02721124,-10.53995,NA,atlantic_primates
164,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.04723114,-10.56562,NA,atlantic_primates
165,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.04723114,-10.56562,NA,atlantic_primates
166,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.04254295,-10.56902,NA,atlantic_primates
167,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.37747,-24.90339,2015,atlantic_primates
168,Primates,Callitrichidae,Callithrix,Callithrix penicillata,-53.442,-24.95808,NA,atlantic_primates
169,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.43138,-24.95072,NA,atlantic_primates
170,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-53.43138,-24.95072,NA,atlantic_primates
171,Primates,Callitrichidae,Callithrix,Callithrix penicillata,-53.43138,-24.95072,NA,atlantic_primates
172,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.69394,-25.11263,2016,atlantic_primates
173,Primates,Cebidae,Sapajus,Sapajus nigritus,-54.43513,-25.6855,2013,atlantic_primates
174,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.14206,-25.43936,2016,atlantic_primates
175,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.28955,-24.88276,2016,atlantic_primates
176,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.04359,-24.83277,NA,atlantic_primates
177,Primates,Cebidae,Sapajus,Sapajus nigritus,-52.99119,-24.77248,NA,atlantic_primates
178,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.35824,-24.89146,2015,atlantic_primates
179,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.25601,-25.17743,2007,atlantic_primates
180,Primates,Atelidae,Alouatta,Alouatta guariba,-53.25601,-25.17743,2007,atlantic_primates
181,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.26454,-25.15168,2007,atlantic_primates
182,Primates,Atelidae,Alouatta,Alouatta guariba,-53.26454,-25.15168,2007,atlantic_primates
183,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.34911,-24.79969,2015,atlantic_primates
184,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.28987,-25.00587,2015,atlantic_primates
185,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.22714,-24.93157,NA,atlantic_primates
186,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.35447,-25.00022,NA,atlantic_primates
187,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.64804,-24.86717,NA,atlantic_primates
188,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.442,-24.95808,NA,atlantic_primates
189,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-53.442,-24.95808,NA,atlantic_primates
190,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.193364,-14.751931,2015,atlantic_primates
191,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysomelas,-39.260862,-14.682588,2015,atlantic_primates
192,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.254577,-14.652092,2015,atlantic_primates
193,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysomelas,-39.254577,-14.652092,2015,atlantic_primates
194,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.19936,-14.619668,2015,atlantic_primates
195,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.219527,-14.65212,2015,atlantic_primates
196,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysomelas,-39.187744,-14.683708,2015,atlantic_primates
197,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysomelas,-39.202288,-14.663621,2015,atlantic_primates
198,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.214347,-14.686386,2015,atlantic_primates
199,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.210887,-14.700859,2015,atlantic_primates
200,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysomelas,-39.193364,-14.751931,2015,atlantic_primates
201,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysomelas,-39.210887,-14.700859,2015,atlantic_primates
202,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysomelas,-39.208376,-14.748778,2015,atlantic_primates
203,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.217073,-14.743795,2015,atlantic_primates
204,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.239966,-14.692685,2015,atlantic_primates
205,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysomelas,-39.239966,-14.692685,2015,atlantic_primates
206,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.260862,-14.682588,2015,atlantic_primates
207,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.88873007,-14.13206708,NA,atlantic_primates
208,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.77971381,-13.80983458,NA,atlantic_primates
209,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-40.06176658,-15.76767006,NA,atlantic_primates
210,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-40.13401576,-15.58369326,NA,atlantic_primates
211,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-40.13401576,-15.58369326,NA,atlantic_primates
212,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.82408736,-10.47481151,NA,atlantic_primates
213,Primates,Pitheciidae,Callicebus,Callicebus barbarabrownae,-39.80698034,-10.68031256,NA,atlantic_primates
214,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.21408823,-13.74365145,NA,atlantic_primates
215,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.22714403,-13.75770027,NA,atlantic_primates
216,Primates,Callitrichidae,Callithrix,Callithrix penicillata,-39.21408823,-13.74365145,NA,atlantic_primates
217,Primates,Callitrichidae,Callithrix,Callithrix penicillata,-39.22714403,-13.75770027,NA,atlantic_primates
218,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.21408823,-13.74365145,NA,atlantic_primates
219,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-37.28086014,-10.87419388,NA,atlantic_primates
220,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.22714403,-13.75770027,NA,atlantic_primates
221,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-40.43053102,-11.3509301,NA,atlantic_primates
222,Primates,Pitheciidae,Callicebus,Callicebus barbarabrownae,-39.81343179,-10.05233236,NA,atlantic_primates
223,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-37.54768029,-11.57365794,NA,atlantic_primates
224,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.54768029,-11.57365794,NA,atlantic_primates
225,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.54768029,-11.57365794,NA,atlantic_primates
226,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.57825092,-13.25748685,NA,atlantic_primates
227,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-42.00000016,-16.00000886,NA,atlantic_primates
228,Primates,Callitrichidae,Callithrix,Callithrix penicillata,-42.00000016,-16.00000886,NA,atlantic_primates
229,Primates,Atelidae,Alouatta,Alouatta guariba,-42.00000016,-16.00000886,NA,atlantic_primates
230,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.28086014,-10.87419388,NA,atlantic_primates
231,Primates,Atelidae,Brachyteles,Brachyteles hypoxanthus,-42.00000016,-16.00000886,NA,atlantic_primates
232,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-42.00000016,-16.00000886,NA,atlantic_primates
233,Primates,Pitheciidae,Callicebus,Callicebus barbarabrownae,-38.39229497,-10.02904212,NA,atlantic_primates
234,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.85751745,-14.01010823,NA,atlantic_primates
235,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.53978668,-15.15805385,NA,atlantic_primates
236,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.60365272,-15.02723553,NA,atlantic_primates
237,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.35724494,-13.13696789,NA,atlantic_primates
238,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-41.25292711,-15.21056035,NA,atlantic_primates
239,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-41.39020222,-12.56146254,NA,atlantic_primates
240,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-41.35322278,-12.71705573,NA,atlantic_primates
241,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.39881173,-14.39351483,NA,atlantic_primates
242,Primates,Pitheciidae,Callicebus,Callicebus barbarabrownae,-41.35322278,-12.71705573,NA,atlantic_primates
243,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-40.00814418,-11.70192052,NA,atlantic_primates
244,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-39.18891907,-14.29784331,NA,atlantic_primates
245,Primates,Callitrichidae,Callithrix,Callithrix kuhlii,-39.18891907,-14.29784331,NA,atlantic_primates
246,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-39.18891907,-14.29784331,NA,atlantic_primates
247,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-40.47560002,-13.04218635,NA,atlantic_primates
248,Primates,Pitheciidae,Callicebus,Callicebus barbarabrownae,-40.42249554,-11.57076818,NA,atlantic_primates
249,Primates,Callitrichidae,Callithrix,Callithrix jacchus,-37.7436389,-10.04731323,NA,atlantic_primates
250,Primates,Pitheciidae,Callicebus,Callicebus coimbrai,-37.7436389,-10.04731323,NA,atlantic_primates
251,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-40.79255214,-11.58861952,NA,atlantic_primates
252,Primates,Callitrichidae,Callithrix,Callithrix penicillata,-40.98597763,-13.57842835,NA,atlantic_primates
253,Primates,Pitheciidae,Callicebus,Callicebus barbarabrownae,-40.79255214,-11.58861952,NA,atlantic_primates
254,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-41.3693905,-13.0060392,NA,atlantic_primates
255,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-41.24851305,-12.92969969,NA,atlantic_primates
256,Primates,Pitheciidae,Callicebus,Callicebus barbarabrownae,-41.3693905,-13.0060392,NA,atlantic_primates
257,Primates,Pitheciidae,Callicebus,Callicebus barbarabrownae,-41.24851305,-12.92969969,NA,atlantic_primates
258,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-41.43711043,-12.05728184,NA,atlantic_primates
259,Primates,Pitheciidae,Callicebus,Callicebus barbarabrownae,-40.55759786,-11.82264645,NA,atlantic_primates
260,Primates,Cebidae,Sapajus,Sapajus xanthosternos,-38.89206884,-12.91883062,NA,atlantic_primates
261,Primates,Pitheciidae,Callicebus,Callicebus melanochir,-38.89206884,-12.91883062,NA,atlantic_primates
