rowid,order,family,genus,species,longitude,latitude,year,source
697,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-48.08,-25.17,NA,atlantic_bats
698,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-48.13,-25.13,NA,atlantic_bats
699,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-37.33,-10.8,NA,atlantic_bats
700,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-35.1,-6.8,NA,atlantic_bats
701,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-53.28,-22.75,NA,atlantic_bats
702,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-34.95,-7.91,NA,atlantic_bats
703,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-40.124478,-19.010644,2012,atlantic_bats
704,Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,-46.8779322,-21.5684509,2015,atlantic_bats
705,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-51.25,-23.45,NA,atlantic_bats
706,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-50.55,-24.2,NA,atlantic_bats
707,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-38.454389,-12.962229,2007,atlantic_bats
708,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-43.48601593,-20.06519766,NA,atlantic_bats
709,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-43.98055869,-23.05914509,NA,atlantic_bats
710,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-47.51944025,-20.73535918,2013,atlantic_bats
711,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-47.867592,-21.971324,2012,atlantic_bats
712,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-43.916367,-19.893398,2014,atlantic_bats
713,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-47.929743,-25.095838,2008,atlantic_bats
714,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-48.416097,-24.272366,2005,atlantic_bats
715,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-42.63106,-19.764141,2015,atlantic_bats
716,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-42.261971,-22.583818,2001,atlantic_bats
717,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-49.185358,-27.109626,NA,atlantic_bats
718,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-49.25528,-28.48361,NA,atlantic_bats
719,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-49.25528,-28.48361,NA,atlantic_bats
720,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-43.411873,-22.961453,NA,atlantic_bats
721,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-42.94280218,-22.49218525,NA,atlantic_bats
722,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-43.22509205,-22.96872699,NA,atlantic_bats
723,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-42.171309,-21.34856,NA,atlantic_bats
724,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-43.212011,-22.960647,NA,atlantic_bats
725,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-43.24262066,-22.97856606,NA,atlantic_bats
726,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-43.257567,-22.435341,NA,atlantic_bats
727,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-43.22428929,-22.93816631,NA,atlantic_bats
728,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus brasiliensis,-46.620013,-23.420009,NA,atlantic_bats
729,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus cinereus,-44.74417,-22.37528,NA,atlantic_bats
730,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus cinereus,-51.33,-25.06,NA,atlantic_bats
731,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris sp.,-37.33,-10.8,NA,atlantic_bats
732,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris sp.,-35.1,-6.8,NA,atlantic_bats
733,Chiroptera,Natalidae,Natalus,Natalus macrourus,-42.171309,-21.34856,NA,atlantic_bats
734,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-49.08,-27.06,NA,atlantic_bats
735,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-53.40998121,-27.36189731,2012,atlantic_bats
736,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-52.22028554,-23.54428929,2010,atlantic_bats
737,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.39966688,-22.80323607,NA,atlantic_bats
738,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-43.38,-22.57,2010,atlantic_bats
739,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-51.25,-23.45,NA,atlantic_bats
740,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-52.23934254,-22.57602378,NA,atlantic_bats
741,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-43.48601593,-20.06519766,NA,atlantic_bats
742,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-51.18967251,-23.38168378,2000,atlantic_bats
743,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-51.48277778,-25.35444444,2013,atlantic_bats
744,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.29749023,-25.18509152,NA,atlantic_bats
745,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-43.85,-21.99,NA,atlantic_bats
746,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-43.52162588,-22.81932512,NA,atlantic_bats
747,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-40.30269883,-20.27240394,2010,atlantic_bats
748,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-53.25769066,-22.76803832,NA,atlantic_bats
749,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-52.62091046,-23.65981591,2005,atlantic_bats
750,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.4,-24.27,NA,atlantic_bats
751,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-49.69083655,-22.41766687,2001,atlantic_bats
752,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.525735,-22.305571,2011,atlantic_bats
753,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-40.05418785,-19.15373831,NA,atlantic_bats
754,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-35.867,-9,2006,atlantic_bats
755,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.808,-25.383,NA,atlantic_bats
756,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-54.476125,-25.610591,NA,atlantic_bats
757,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-46.97967251,-22.36707326,2012,atlantic_bats
758,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.64523742,-26.08014768,NA,atlantic_bats
759,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-55.5,-24.15,NA,atlantic_bats
760,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-56.01,-23.8,NA,atlantic_bats
761,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-56.02,-22.63,2004,atlantic_bats
762,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-55.85,-26.77,2004,atlantic_bats
763,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-56.6,-25.07,2004,atlantic_bats
764,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-58.12,-26.63,NA,atlantic_bats
765,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-53.771226,-29.681501,NA,atlantic_bats
766,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-42.48888,-22.328934,1997,atlantic_bats
767,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.416097,-24.272366,2005,atlantic_bats
768,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-42.261971,-22.583818,2001,atlantic_bats
769,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-42.036271,-22.421653,1999,atlantic_bats
770,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-47.867543,-21.971895,2009,atlantic_bats
771,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-49.185358,-27.109626,NA,atlantic_bats
772,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-49.076628,-26.921693,NA,atlantic_bats
773,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.55,-25.583333,NA,atlantic_bats
774,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.716667,-25.75,NA,atlantic_bats
775,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.519167,-25.785,NA,atlantic_bats
776,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.3,-25.166667,NA,atlantic_bats
777,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-49.08583,-24.97389,NA,atlantic_bats
778,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-49.25528,-28.48361,NA,atlantic_bats
779,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-49.25528,-28.48361,NA,atlantic_bats
780,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-54.950454,-27.124173,2003,atlantic_bats
781,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-54.454485,-25.679625,2008,atlantic_bats
782,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-55.447161,-24.122669,NA,atlantic_bats
783,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-43.411873,-22.961453,NA,atlantic_bats
784,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-42.94280218,-22.49218525,NA,atlantic_bats
785,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-44.37585661,-23.03452286,NA,atlantic_bats
786,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-44.187314,-23.142182,NA,atlantic_bats
787,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-42.171309,-21.34856,NA,atlantic_bats
788,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-43.2786794,-22.95674577,NA,atlantic_bats
789,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-43.24262066,-22.97856606,NA,atlantic_bats
790,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-43.233993,-22.989082,NA,atlantic_bats
791,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-43.257567,-22.435341,NA,atlantic_bats
792,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-44.095044,-22.992819,NA,atlantic_bats
793,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-46.620013,-23.420009,NA,atlantic_bats
794,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-48.13,-25.13,NA,atlantic_bats
795,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-42.86,-20.8,NA,atlantic_bats
796,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-53.28,-22.75,NA,atlantic_bats
797,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-51.33,-25.06,NA,atlantic_bats
798,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma bilabiatum,-51.59,-25.91,NA,atlantic_bats
799,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.92796182,-25.08685287,2008,atlantic_bats
800,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-49.08,-27.06,NA,atlantic_bats
801,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-51.9583757,-23.90972073,2005,atlantic_bats
802,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-56.7164496,-21.18916715,2009,atlantic_bats
803,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.38,-22.57,2010,atlantic_bats
804,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.4583,-22.967,NA,atlantic_bats
805,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-51.25,-23.45,NA,atlantic_bats
806,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-52.23934254,-22.57602378,NA,atlantic_bats
807,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.48601593,-20.06519766,NA,atlantic_bats
808,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-51.18967251,-23.38168378,2000,atlantic_bats
809,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.98055869,-23.05914509,NA,atlantic_bats
810,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-41.81756732,-19.73626113,NA,atlantic_bats
811,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-48.29749023,-25.18509152,NA,atlantic_bats
812,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.83276325,-21.52652292,2013,atlantic_bats
813,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.80057311,-21.60909899,2013,atlantic_bats
814,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.41418391,-21.84274815,2013,atlantic_bats
815,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.85,-21.99,NA,atlantic_bats
816,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-52.62091046,-23.65981591,2005,atlantic_bats
817,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-49.69083655,-22.41766687,2001,atlantic_bats
818,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-48.525735,-22.305571,2011,atlantic_bats
819,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-40.05418785,-19.15373831,NA,atlantic_bats
820,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-35.867,-9,2006,atlantic_bats
821,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-48.808,-25.383,NA,atlantic_bats
822,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-46.97967251,-22.36707326,2012,atlantic_bats
823,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-55.5,-24.15,NA,atlantic_bats
824,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-56.01,-23.8,NA,atlantic_bats
825,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.43055556,-21.85277778,2012,atlantic_bats
826,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-41.830136,-19.83223,2007,atlantic_bats
827,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.591215,-21.729754,2016,atlantic_bats
828,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.284154,-22.972713,1997,atlantic_bats
829,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-44.043184,-19.904935,1998,atlantic_bats
830,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-42.036271,-22.421653,1999,atlantic_bats
831,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-42.570575,-22.73306,2000,atlantic_bats
832,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-47.867543,-21.971895,2009,atlantic_bats
833,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-49.185358,-27.109626,NA,atlantic_bats
834,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-48.55,-25.583333,NA,atlantic_bats
835,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-48.519167,-25.785,NA,atlantic_bats
836,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-48.3,-25.166667,NA,atlantic_bats
837,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-49.25528,-28.48361,NA,atlantic_bats
838,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-42.75556,-22.43139,NA,atlantic_bats
839,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-54.454485,-25.679625,2008,atlantic_bats
840,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.411873,-22.961453,NA,atlantic_bats
841,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-42.94280218,-22.49218525,NA,atlantic_bats
842,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-44.35,-22.22,NA,atlantic_bats
843,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-44.37585661,-23.03452286,NA,atlantic_bats
844,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.883345,-22.933392,NA,atlantic_bats
845,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.92667,-22.999696,NA,atlantic_bats
846,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-44.187314,-23.142182,NA,atlantic_bats
847,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.22509205,-22.96872699,NA,atlantic_bats
848,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-42.171309,-21.34856,NA,atlantic_bats
849,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.27892298,-23.00302415,NA,atlantic_bats
850,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.212011,-22.960647,NA,atlantic_bats
851,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.2786794,-22.95674577,NA,atlantic_bats
852,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.24262066,-22.97856606,NA,atlantic_bats
853,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.233993,-22.989082,NA,atlantic_bats
854,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.257567,-22.435341,NA,atlantic_bats
855,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-42.733274,-22.40027,NA,atlantic_bats
856,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-44.095044,-22.992819,NA,atlantic_bats
857,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-43.22428929,-22.93816631,NA,atlantic_bats
858,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-48.08,-25.17,NA,atlantic_bats
859,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa pusilla,-40.124478,-19.010644,2012,atlantic_bats
860,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-51.25,-23.45,NA,atlantic_bats
861,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-51.48277778,-25.35444444,2013,atlantic_bats
862,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-47.51944025,-20.73535918,2013,atlantic_bats
863,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-47.64741523,-22.14771356,2013,atlantic_bats
864,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-35.202361,-5.838102,NA,atlantic_bats
865,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-51.696111,-26.588889000000002,NA,atlantic_bats
866,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-49.185358,-27.109626,NA,atlantic_bats
867,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-49.076628,-26.921693,NA,atlantic_bats
868,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-49.08583,-24.97389,NA,atlantic_bats
869,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-49.25528,-28.48361,NA,atlantic_bats
870,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-49.25528,-28.48361,NA,atlantic_bats
871,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-42.75556,-22.43139,NA,atlantic_bats
872,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-55.75,-27.9,2011,atlantic_bats
873,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-47.205003,-22.671121,2013,atlantic_bats
874,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-47.544482,-22.396379,2013,atlantic_bats
875,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-42.94280218,-22.49218525,NA,atlantic_bats
876,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-44.35,-22.22,NA,atlantic_bats
877,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-43.24262066,-22.97856606,NA,atlantic_bats
878,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-43.257567,-22.435341,NA,atlantic_bats
879,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-43.22428929,-22.93816631,NA,atlantic_bats
880,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-51.33,-25.06,NA,atlantic_bats
881,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-51.59,-25.91,NA,atlantic_bats
882,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus furinalis,-40.124478,-19.010644,2012,atlantic_bats
883,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,-39.12165142,-14.99303894,2000,atlantic_bats
884,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,-39.13988103,-15.14257913,2000,atlantic_bats
885,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,-39.14719301,-15.1456632,2000,atlantic_bats
886,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,-39.13733821,-15.11365171,2000,atlantic_bats
887,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,-39.13895959,-15.11490554,2000,atlantic_bats
888,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,-39.06400296,-15.15792777,2000,atlantic_bats
889,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,-39.03492316,-15.17888157,2000,atlantic_bats
890,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,-39.03183834,-15.17434284,2000,atlantic_bats
891,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,-40.05418785,-19.15373831,NA,atlantic_bats
892,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,-42.261971,-22.583818,2001,atlantic_bats
893,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,-48.3,-25.166667,NA,atlantic_bats
894,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus taddeii,-51.48277778,-25.35444444,2013,atlantic_bats
895,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus taddeii,-48.55,-25.583333,NA,atlantic_bats
896,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus taddeii,-49.08583,-24.97389,NA,atlantic_bats
897,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus taddeii,-51.33,-25.06,NA,atlantic_bats
898,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus taddeii,-51.59,-25.91,NA,atlantic_bats
899,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla bokermanni,-43.607346,-19.353555,2014,atlantic_bats
900,Chiroptera,Molossidae,Molossops,Molossops neglectus,-46.620013,-23.420009,NA,atlantic_bats
901,Chiroptera,Molossidae,Nyctinomops,Nyctinomops laticaudatus,-43.98055869,-23.05914509,NA,atlantic_bats
902,Chiroptera,Molossidae,Nyctinomops,Nyctinomops laticaudatus,-44.187314,-23.142182,NA,atlantic_bats
903,Chiroptera,Molossidae,Nyctinomops,Nyctinomops laticaudatus,-44.786097,-22.2063,NA,atlantic_bats
904,Chiroptera,Molossidae,Nyctinomops,Nyctinomops laticaudatus,-40.124478,-19.010644,2012,atlantic_bats
905,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso,-42.63106,-19.764141,2015,atlantic_bats
906,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso,-35.09222,-8.11861,NA,atlantic_bats
907,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso,-40.124478,-19.010644,2012,atlantic_bats
908,Chiroptera,Molossidae,Eumops,Eumops glaucinus,-42.75556,-22.43139,NA,atlantic_bats
909,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.38,-22.57,2010,atlantic_bats
910,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.4583,-22.967,NA,atlantic_bats
911,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.98055869,-23.05914509,NA,atlantic_bats
912,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.52162588,-22.81932512,NA,atlantic_bats
913,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.158532,-22.95225,1998,atlantic_bats
914,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-42.63106,-19.764141,2015,atlantic_bats
915,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-42.261971,-22.583818,2001,atlantic_bats
916,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-42.75556,-22.43139,NA,atlantic_bats
917,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.411873,-22.961453,NA,atlantic_bats
918,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-42.94280218,-22.49218525,NA,atlantic_bats
919,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-44.37585661,-23.03452286,NA,atlantic_bats
920,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.883345,-22.933392,NA,atlantic_bats
921,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-44.187314,-23.142182,NA,atlantic_bats
922,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.22509205,-22.96872699,NA,atlantic_bats
923,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-42.171309,-21.34856,NA,atlantic_bats
924,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.260959,-22.909581,NA,atlantic_bats
925,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.27892298,-23.00302415,NA,atlantic_bats
926,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.212011,-22.960647,NA,atlantic_bats
927,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.2786794,-22.95674577,NA,atlantic_bats
928,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-43.233993,-22.989082,NA,atlantic_bats
929,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla peracchii,-44.63921,-23.33091,NA,atlantic_bats
