rowid,order,family,genus,species,longitude,latitude,year,source
1,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
2,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
3,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
4,Primates,Cebidae,Sapajus,Sapajus nigritus,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
5,Primates,Atelidae,Alouatta,Alouatta guariba,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
6,Carnivora,Felidae,Leopardus,Leopardus wiedii,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
7,Carnivora,Mustelidae,Lontra,Lontra longicaudis,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
8,Carnivora,Mustelidae,Eira,Eira barbara,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
9,Carnivora,Procyonidae,Nasua,Nasua nasua,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
10,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
11,Artiodactyla,Cervidae,Mazama,Mazama sp.,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
12,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
13,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-52.533333000000006,-29.383332999999997,2009,atlantic_large_mammals
14,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-41.872722,-21.484167,2006,atlantic_large_mammals
15,Carnivora,Procyonidae,Nasua,Nasua nasua,-41.872722,-21.484167,2006,atlantic_large_mammals
16,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-41.872722,-21.484167,2006,atlantic_large_mammals
17,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-41.872722,-21.484167,2006,atlantic_large_mammals
18,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-41.872722,-21.484167,2006,atlantic_large_mammals
19,Artiodactyla,Cervidae,Mazama,Mazama sp.,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
20,Carnivora,Felidae,Puma,Puma concolor,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
21,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
22,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
23,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
24,Carnivora,Felidae,Leopardus,Leopardus sp.,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
25,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
26,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
27,Carnivora,Procyonidae,Nasua,Nasua nasua,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
28,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
29,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
30,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
31,Carnivora,Mephitidae,Conepatus,Conepatus semistriatus,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
32,Cingulata,Dasypodidae,Cabassous,Cabassous sp.,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
33,Didelphimorphia,Didelphidae,Didelphis,Didelphis sp.,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
34,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
35,Carnivora,Mustelidae,Eira,Eira barbara,-48.41048299999999,-22.818474000000002,2005,atlantic_large_mammals
36,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-52.16611100000001,-27.0275,2011,atlantic_large_mammals
37,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-52.16611100000001,-27.0275,2011,atlantic_large_mammals
38,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-52.16611100000001,-27.0275,2011,atlantic_large_mammals
39,Carnivora,Mustelidae,Eira,Eira barbara,-52.16611100000001,-27.0275,2011,atlantic_large_mammals
40,Cingulata,Dasypodidae,Euphractus,Euphractus sexcinctus,-52.16611100000001,-27.0275,2011,atlantic_large_mammals
41,Carnivora,Felidae,Leopardus,Leopardus sp.,-52.16611100000001,-27.0275,2011,atlantic_large_mammals
42,Carnivora,Procyonidae,Nasua,Nasua nasua,-52.16611100000001,-27.0275,2011,atlantic_large_mammals
43,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-52.16611100000001,-27.0275,2011,atlantic_large_mammals
44,Carnivora,Felidae,Puma,Puma concolor,-52.16611100000001,-27.0275,2011,atlantic_large_mammals
45,Primates,Cebidae,Sapajus,Sapajus nigritus,-52.161944,-27.038889,2011,atlantic_large_mammals
46,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-52.161944,-27.038889,2011,atlantic_large_mammals
47,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.161944,-27.038889,2011,atlantic_large_mammals
48,Carnivora,Mustelidae,Eira,Eira barbara,-52.161944,-27.038889,2011,atlantic_large_mammals
49,Carnivora,Mustelidae,Galictis,Galictis cuja,-52.161944,-27.038889,2011,atlantic_large_mammals
50,Carnivora,Felidae,Leopardus,Leopardus sp.,-52.161944,-27.038889,2011,atlantic_large_mammals
51,Carnivora,Procyonidae,Nasua,Nasua nasua,-52.161944,-27.038889,2011,atlantic_large_mammals
52,Primates,Cebidae,Sapajus,Sapajus nigritus,-52.175000000000004,-27.086111,2011,atlantic_large_mammals
53,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-52.175000000000004,-27.086111,2011,atlantic_large_mammals
54,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.175000000000004,-27.086111,2011,atlantic_large_mammals
55,Carnivora,Mustelidae,Eira,Eira barbara,-52.175000000000004,-27.086111,2011,atlantic_large_mammals
56,Carnivora,Mustelidae,Galictis,Galictis cuja,-52.175000000000004,-27.086111,2011,atlantic_large_mammals
57,Carnivora,Procyonidae,Nasua,Nasua nasua,-52.175000000000004,-27.086111,2011,atlantic_large_mammals
58,Carnivora,Felidae,Puma,Puma concolor,-52.57602,-26.46586,2017,atlantic_large_mammals
59,Artiodactyla,Suidae,Sus,Sus scrofa,-52.57602,-26.46586,2017,atlantic_large_mammals
60,Rodentia,Erethizontidae,Coendou,Coendou spinosus,-52.57602,-26.46586,2007,atlantic_large_mammals
61,Rodentia,Caviidae,Cavia,Cavia sp.,-52.57602,-26.46586,2007,atlantic_large_mammals
62,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-52.57602,-26.46586,2007,atlantic_large_mammals
63,Rodentia,Myocastoridae,Myocastor,Myocastor coypus,-52.57602,-26.46586,2007,atlantic_large_mammals
64,Carnivora,Mustelidae,Galictis,Galictis cuja,-52.57602,-26.46586,2007,atlantic_large_mammals
65,Cingulata,Dasypodidae,Dasypus,Dasypus septemcinctus,-52.57602,-26.46586,2007,atlantic_large_mammals
66,Carnivora,Canidae,Canis,Canis familiaris,-52.57602,-26.46586,2007,atlantic_large_mammals
67,Carnivora,Felidae,Leopardus,Leopardus wiedii,-52.57602,-26.46586,2007,atlantic_large_mammals
68,Carnivora,Felidae,Leopardus,Leopardus guttulus,-52.57602,-26.46586,2007,atlantic_large_mammals
69,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-52.57602,-26.46586,2007,atlantic_large_mammals
70,Artiodactyla,Cervidae,Mazama,Mazama americana,-52.57602,-26.46586,2007,atlantic_large_mammals
71,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-52.57602,-26.46586,2007,atlantic_large_mammals
72,Artiodactyla,Cervidae,Mazama,Mazama nana,-52.57602,-26.46586,2007,atlantic_large_mammals
73,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-52.57602,-26.46586,2007,atlantic_large_mammals
74,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-52.57602,-26.46586,2007,atlantic_large_mammals
75,Carnivora,Mustelidae,Eira,Eira barbara,-52.57602,-26.46586,2007,atlantic_large_mammals
76,Carnivora,Procyonidae,Nasua,Nasua nasua,-52.57602,-26.46586,2007,atlantic_large_mammals
77,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-52.57602,-26.46586,2007,atlantic_large_mammals
78,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.57602,-26.46586,2007,atlantic_large_mammals
79,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-52.57602,-26.46586,2007,atlantic_large_mammals
80,Carnivora,Mustelidae,Lontra,Lontra longicaudis,-52.57602,-26.46586,2007,atlantic_large_mammals
81,Primates,Cebidae,Sapajus,Sapajus nigritus,-52.57602,-26.46586,2007,atlantic_large_mammals
82,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-52.57602,-26.46586,2007,atlantic_large_mammals
83,Carnivora,Felidae,Leopardus,Leopardus wiedii,-48.806943999999994,-27.741944,2006,atlantic_large_mammals
84,Carnivora,Felidae,Leopardus,Leopardus guttulus,-48.806943999999994,-27.741944,2006,atlantic_large_mammals
85,Carnivora,Mustelidae,Eira,Eira barbara,-48.806943999999994,-27.741944,2006,atlantic_large_mammals
86,Carnivora,Procyonidae,Nasua,Nasua nasua,-48.806943999999994,-27.741944,2006,atlantic_large_mammals
87,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-48.806943999999994,-27.741944,2006,atlantic_large_mammals
88,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-48.806943999999994,-27.741944,2006,atlantic_large_mammals
89,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-48.806943999999994,-27.741944,2006,atlantic_large_mammals
90,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-48.806943999999994,-27.741944,2006,atlantic_large_mammals
91,Carnivora,Felidae,Leopardus,Leopardus wiedii,-48.806943999999994,-27.741944,2006,atlantic_large_mammals
92,Carnivora,Felidae,Leopardus,Leopardus guttulus,-48.806943999999994,-27.741944,2006,atlantic_large_mammals
93,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-48.806943999999994,-27.741944,2006,atlantic_large_mammals
94,Carnivora,Felidae,Puma,Puma concolor,-48.858333,-27.436389,2006,atlantic_large_mammals
95,Carnivora,Felidae,Leopardus,Leopardus pardalis,-48.858333,-27.436389,2006,atlantic_large_mammals
96,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-48.858333,-27.436389,2006,atlantic_large_mammals
97,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-48.858333,-27.436389,2006,atlantic_large_mammals
98,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-48.858333,-27.436389,2006,atlantic_large_mammals
99,Carnivora,Mustelidae,Eira,Eira barbara,-48.858333,-27.436389,2006,atlantic_large_mammals
100,Carnivora,Procyonidae,Nasua,Nasua nasua,-48.858333,-27.436389,2006,atlantic_large_mammals
101,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-48.858333,-27.436389,2006,atlantic_large_mammals
102,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-48.858333,-27.436389,2006,atlantic_large_mammals
103,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-48.858333,-27.436389,2006,atlantic_large_mammals
104,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-48.858333,-27.436389,2006,atlantic_large_mammals
105,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-48.858333,-27.436389,2006,atlantic_large_mammals
106,Lagomorpha,Leporidae,Lepus,Lepus europaeus,-48.858333,-27.436389,2006,atlantic_large_mammals
107,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-48.858333,-27.436389,2006,atlantic_large_mammals
108,Carnivora,Felidae,Leopardus,Leopardus wiedii,-48.858333,-27.436389,2006,atlantic_large_mammals
109,Carnivora,Felidae,Leopardus,Leopardus guttulus,-48.858333,-27.436389,2006,atlantic_large_mammals
110,Primates,Atelidae,Alouatta,Alouatta guariba,-48.858333,-27.436389,2006,atlantic_large_mammals
111,Primates,Cebidae,Sapajus,Sapajus nigritus,-48.858333,-27.436389,2006,atlantic_large_mammals
112,Rodentia,Erethizontidae,Coendou,Coendou spinosus,-48.858333,-27.436389,2006,atlantic_large_mammals
113,Carnivora,Mustelidae,Lontra,Lontra longicaudis,-48.858333,-27.436389,2006,atlantic_large_mammals
114,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-48.858333,-27.436389,2006,atlantic_large_mammals
115,Carnivora,Canidae,Canis,Canis familiaris,-48.858333,-27.436389,2006,atlantic_large_mammals
116,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-48.8825,-27.104722,2010,atlantic_large_mammals
117,Carnivora,Mustelidae,Eira,Eira barbara,-48.8825,-27.104722,2010,atlantic_large_mammals
118,Carnivora,Procyonidae,Nasua,Nasua nasua,-48.8825,-27.104722,2010,atlantic_large_mammals
119,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-48.8825,-27.104722,2010,atlantic_large_mammals
120,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-48.8825,-27.104722,2010,atlantic_large_mammals
121,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-48.8825,-27.104722,2010,atlantic_large_mammals
122,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-48.8825,-27.104722,2010,atlantic_large_mammals
123,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-48.8825,-27.104722,2010,atlantic_large_mammals
124,Carnivora,Mustelidae,Lontra,Lontra longicaudis,-48.8825,-27.104722,2010,atlantic_large_mammals
125,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-48.8825,-27.104722,2010,atlantic_large_mammals
126,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-48.8825,-27.104722,2010,atlantic_large_mammals
127,Carnivora,Felidae,Puma,Puma yagouaroundi,-48.8825,-27.104722,2010,atlantic_large_mammals
128,Carnivora,Felidae,Leopardus,Leopardus wiedii,-48.8825,-27.104722,2010,atlantic_large_mammals
129,Carnivora,Felidae,Leopardus,Leopardus guttulus,-48.8825,-27.104722,2010,atlantic_large_mammals
130,Carnivora,Canidae,Canis,Canis familiaris,-48.8825,-27.104722,2010,atlantic_large_mammals
131,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-49.601111,-28.552221999999997,2008,atlantic_large_mammals
132,Carnivora,Mustelidae,Eira,Eira barbara,-49.601111,-28.552221999999997,2008,atlantic_large_mammals
133,Carnivora,Procyonidae,Nasua,Nasua nasua,-49.601111,-28.552221999999997,2008,atlantic_large_mammals
134,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-49.601111,-28.552221999999997,2008,atlantic_large_mammals
135,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-49.601111,-28.552221999999997,2008,atlantic_large_mammals
136,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-49.601111,-28.552221999999997,2008,atlantic_large_mammals
137,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-49.601111,-28.552221999999997,2008,atlantic_large_mammals
138,Carnivora,Felidae,Leopardus,Leopardus wiedii,-49.601111,-28.552221999999997,2008,atlantic_large_mammals
139,Carnivora,Felidae,Leopardus,Leopardus pardalis,-49.601111,-28.552221999999997,2008,atlantic_large_mammals
140,Carnivora,Felidae,Leopardus,Leopardus guttulus,-49.601111,-28.552221999999997,2008,atlantic_large_mammals
141,Carnivora,Canidae,Canis,Canis familiaris,-49.601111,-28.552221999999997,2008,atlantic_large_mammals
142,Primates,Atelidae,Alouatta,Alouatta guariba,-49.601111,-28.552221999999997,2017,atlantic_large_mammals
143,Primates,Cebidae,Sapajus,Sapajus nigritus,-49.601111,-28.552221999999997,2017,atlantic_large_mammals
144,Carnivora,Felidae,Puma,Puma concolor,-49.374722,-28.007222,2007,atlantic_large_mammals
145,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-49.374722,-28.007222,2007,atlantic_large_mammals
146,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-49.374722,-28.007222,2007,atlantic_large_mammals
147,Artiodactyla,Cervidae,Mazama,Mazama nana,-49.374722,-28.007222,2007,atlantic_large_mammals
148,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-49.374722,-28.007222,2007,atlantic_large_mammals
149,Carnivora,Mustelidae,Eira,Eira barbara,-49.374722,-28.007222,2007,atlantic_large_mammals
150,Carnivora,Procyonidae,Nasua,Nasua nasua,-49.374722,-28.007222,2007,atlantic_large_mammals
151,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-49.374722,-28.007222,2007,atlantic_large_mammals
152,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-49.374722,-28.007222,2007,atlantic_large_mammals
153,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-49.374722,-28.007222,2007,atlantic_large_mammals
154,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-49.374722,-28.007222,2007,atlantic_large_mammals
155,Carnivora,Felidae,Puma,Puma concolor,-49.870339,-27.906764,2013,atlantic_large_mammals
156,Carnivora,Felidae,Leopardus,Leopardus pardalis,-49.870339,-27.906764,2013,atlantic_large_mammals
157,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-49.870339,-27.906764,2013,atlantic_large_mammals
158,Artiodactyla,Cervidae,Mazama,Mazama americana,-49.870339,-27.906764,2013,atlantic_large_mammals
159,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-49.870339,-27.906764,2013,atlantic_large_mammals
160,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-49.870339,-27.906764,2013,atlantic_large_mammals
161,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-49.870339,-27.906764,2013,atlantic_large_mammals
162,Carnivora,Mustelidae,Eira,Eira barbara,-49.870339,-27.906764,2013,atlantic_large_mammals
163,Carnivora,Procyonidae,Nasua,Nasua nasua,-49.870339,-27.906764,2013,atlantic_large_mammals
164,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-49.870339,-27.906764,2013,atlantic_large_mammals
165,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-49.870339,-27.906764,2013,atlantic_large_mammals
166,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-49.870339,-27.906764,2013,atlantic_large_mammals
167,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-49.870339,-27.906764,2013,atlantic_large_mammals
168,Carnivora,Canidae,Lycalopex,Lycalopex gymnocercus,-49.870339,-27.906764,2013,atlantic_large_mammals
169,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-49.870339,-27.906764,2013,atlantic_large_mammals
170,Carnivora,Felidae,Leopardus,Leopardus guttulus,-49.870339,-27.906764,2013,atlantic_large_mammals
171,Carnivora,Felidae,Leopardus,Leopardus wiedii,-49.870339,-27.906764,2013,atlantic_large_mammals
172,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-49.870339,-27.906764,2013,atlantic_large_mammals
173,Carnivora,Canidae,Canis,Canis familiaris,-49.870339,-27.906764,2013,atlantic_large_mammals
174,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-45.065000000000005,-23.539444,2004,atlantic_large_mammals
175,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-45.065000000000005,-23.539444,2004,atlantic_large_mammals
176,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-45.065000000000005,-23.539444,2004,atlantic_large_mammals
177,Carnivora,Procyonidae,Nasua,Nasua nasua,-45.065000000000005,-23.539444,2004,atlantic_large_mammals
178,Primates,Cebidae,Sapajus,Sapajus nigritus,-45.065000000000005,-23.539444,2004,atlantic_large_mammals
179,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-45.065000000000005,-23.539444,2004,atlantic_large_mammals
180,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,-45.065000000000005,-23.539444,2004,atlantic_large_mammals
181,Primates,Callitrichidae,Callithrix,Callithrix penicillata,-45.065000000000005,-23.539444,2004,atlantic_large_mammals
182,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-45.065000000000005,-23.539444,2004,atlantic_large_mammals
183,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-52.17166699999999,-22.620833,1996,atlantic_large_mammals
184,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-52.17166699999999,-22.620833,1996,atlantic_large_mammals
185,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-52.17166699999999,-22.620833,1996,atlantic_large_mammals
186,Artiodactyla,Cervidae,Mazama,Mazama sp.,-52.17166699999999,-22.620833,1996,atlantic_large_mammals
187,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-52.17166699999999,-22.620833,1996,atlantic_large_mammals
188,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.17166699999999,-22.620833,1996,atlantic_large_mammals
189,Carnivora,Procyonidae,Nasua,Nasua nasua,-52.17166699999999,-22.620833,1996,atlantic_large_mammals
190,Primates,Cebidae,Sapajus,Sapajus nigritus,-52.17166699999999,-22.620833,1996,atlantic_large_mammals
191,Primates,Atelidae,Alouatta,Alouatta guariba,-52.17166699999999,-22.620833,1996,atlantic_large_mammals
192,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysopygus,-52.17166699999999,-22.620833,1996,atlantic_large_mammals
193,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-49.666667,-22.333333,1996,atlantic_large_mammals
194,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-49.666667,-22.333333,1996,atlantic_large_mammals
195,Artiodactyla,Cervidae,Mazama,Mazama sp.,-49.666667,-22.333333,1996,atlantic_large_mammals
196,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-49.666667,-22.333333,1996,atlantic_large_mammals
197,Carnivora,Procyonidae,Nasua,Nasua nasua,-49.666667,-22.333333,1996,atlantic_large_mammals
198,Primates,Cebidae,Sapajus,Sapajus nigritus,-49.666667,-22.333333,1996,atlantic_large_mammals
199,Primates,Atelidae,Alouatta,Alouatta guariba,-49.666667,-22.333333,1996,atlantic_large_mammals
200,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysopygus,-49.666667,-22.333333,1996,atlantic_large_mammals
201,Perissodactyla,Tapiridae,Tapirus,Tapirus terrestris,-51.52673000000001,-22.672528999999997,1996,atlantic_large_mammals
202,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-51.52673000000001,-22.672528999999997,1996,atlantic_large_mammals
203,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-51.52673000000001,-22.672528999999997,1996,atlantic_large_mammals
204,Artiodactyla,Cervidae,Mazama,Mazama sp.,-51.52673000000001,-22.672528999999997,1996,atlantic_large_mammals
205,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-51.52673000000001,-22.672528999999997,1996,atlantic_large_mammals
206,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-51.52673000000001,-22.672528999999997,1996,atlantic_large_mammals
207,Carnivora,Procyonidae,Nasua,Nasua nasua,-51.52673000000001,-22.672528999999997,1996,atlantic_large_mammals
208,Primates,Cebidae,Sapajus,Sapajus nigritus,-51.52673000000001,-22.672528999999997,1996,atlantic_large_mammals
209,Primates,Atelidae,Alouatta,Alouatta guariba,-51.52673000000001,-22.672528999999997,1996,atlantic_large_mammals
210,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysopygus,-51.52673000000001,-22.672528999999997,1996,atlantic_large_mammals
211,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-52.468479,-22.483055999999998,1996,atlantic_large_mammals
212,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-52.468479,-22.483055999999998,1996,atlantic_large_mammals
213,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-52.468479,-22.483055999999998,1996,atlantic_large_mammals
214,Carnivora,Procyonidae,Nasua,Nasua nasua,-52.468479,-22.483055999999998,1996,atlantic_large_mammals
215,Primates,Cebidae,Sapajus,Sapajus nigritus,-52.468479,-22.483055999999998,1996,atlantic_large_mammals
216,Primates,Atelidae,Alouatta,Alouatta guariba,-52.468479,-22.483055999999998,1996,atlantic_large_mammals
217,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysopygus,-52.468479,-22.483055999999998,1996,atlantic_large_mammals
218,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-49.8664,-22.929326999999997,1996,atlantic_large_mammals
219,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-49.8664,-22.929326999999997,1996,atlantic_large_mammals
220,Carnivora,Procyonidae,Nasua,Nasua nasua,-49.8664,-22.929326999999997,1996,atlantic_large_mammals
221,Primates,Cebidae,Sapajus,Sapajus nigritus,-49.8664,-22.929326999999997,1996,atlantic_large_mammals
222,Primates,Atelidae,Alouatta,Alouatta guariba,-49.8664,-22.929326999999997,1996,atlantic_large_mammals
223,Primates,Callitrichidae,Leontopithecus,Leontopithecus chrysopygus,-49.8664,-22.929326999999997,1996,atlantic_large_mammals
224,Primates,Cebidae,Sapajus,Sapajus nigritus,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
225,Primates,Atelidae,Alouatta,Alouatta guariba,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
226,Primates,Pitheciidae,Callicebus,Callicebus nigrifrons,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
227,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
228,Carnivora,Canidae,Chrysocyon,Chrysocyon brachyurus,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
229,Carnivora,Canidae,Canis,Canis familiaris,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
230,Carnivora,Mustelidae,Eira,Eira barbara,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
231,Carnivora,Procyonidae,Nasua,Nasua nasua,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
232,Carnivora,Felidae,Leopardus,Leopardus pardalis,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
233,Carnivora,Felidae,Leopardus,Leopardus sp.,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
234,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
235,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
236,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
237,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-43.12500000000001,-21.457806,2010,atlantic_large_mammals
